47520 56304
45151 13399 233671
2762 25216 255743
24760 9452 425901
21605 41941 208870
20705 22314 928654
3210 40997 732770
40828 13856 936264
33990 18790 650059
5426 14014 336054
1672 34017 642875
13672 40353 790578
13821 23705 175420
24614 10150 338356
30860 26233 98512
32816 20182 803721
10970 32126 715074
19382 26044 953274
10605 35112 696061
3178 10370 416894
19027 27389 9763
9197 46154 71865
20475 25400 612869
18949 44749 581512
29553 14232 601950
39492 21478 150574
2140 39840 281607
38171 6737 987981
1391 41500 752918
14490 15882 204917
24065 20484 638093
24893 45767 121022
2572 38228 185893
31538 3980 303302
46681 2322 803606
21676 35534 672498
34417 30807 971790
4114 25560 544013
25592 1387 554937
26554 17074 885295
5996 4060 770625
10783 5463 560871
27795 42860 835372
11606 25144 183623
22687 18408 916702
35171 15433 74521
26579 41169 322164
29958 30403 757238
36223 25197 328466
7407 41569 717478
6655 30921 450209
32794 38651 42336
42016 42067 737802
21853 37330 836020
27416 24174 817587
35828 46609 995230
19054 29307 901014
8065 43569 940155
43520 25662 985872
3214 38709 218346
7550 36824 148845
45163 44588 528204
4436 33468 309510
47234 24755 987654
42649 37065 404084
43778 21945 481441
28426 44860 869713
44555 30970 196497
1058 37979 519050
236 20410 10759
18279 40991 40089
2755 31245 220513
44858 18984 439106
24557 11492 984361
9693 26660 603544
34132 30505 554676
32316 32257 867626
32307 27249 673792
7408 33127 576688
12662 18874 737905
34542 46497 41395
43681 2753 462801
12255 38602 597280
30171 5967 774316
19839 41608 249464
5931 27849 532081
8820 39381 677783
1005 22698 617582
7934 6740 213418
45932 580 309037
29609 16818 134182
14636 2449 969651
18303 11639 907522
29125 12508 957692
6965 30532 39006
26268 27774 696886
22032 46149 846170
28450 45396 184961
10421 770 194057
35410 10640 202548
40380 23740 471499
29682 8667 26913
23821 2004 713158
34872 2627 568805
7794 33044 164237
25457 6310 75243
4478 41723 18001
24415 31204 670668
6386 34645 500862
32451 20613 154401
46543 5022 126274
21070 29982 679622
46773 13991 86565
14343 3053 125072
39056 27576 244226
22826 5235 706792
5385 35742 329907
39361 16449 586555
32061 10592 256350
46371 25234 822031
41011 790 732473
13627 24631 690157
6676 32337 38924
11285 42233 268463
26659 17418 546736
27186 46523 335350
1340 10601 240394
8984 44765 504292
28708 16560 812379
8804 13774 639496
2178 34888 866731
7193 8363 283192
16703 19013 911539
1747 35945 560546
6041 41247 254158
33271 32439 227293
26731 10656 119727
40220 5360 725967
20346 26123 750371
24530 16845 626628
27512 2624 524464
34845 22167 534191
42445 46585 981867
31418 8053 179452
26759 40481 216199
32331 32814 46684
38556 22966 398866
655 16325 277043
2020 44384 673995
16332 34362 53977
24608 13475 855261
44356 7101 42244
34698 41171 715190
35854 41886 779946
16822 2817 908324
22408 6885 6680
30229 23907 930506
3160 35386 368683
24346 23079 153611
5153 3339 392507
26668 32583 885074
2927 7329 997951
20079 1462 944603
2292 43088 408860
34388 2640 783534
33369 35650 766013
27272 2373 223425
17162 2850 714205
9477 20332 373651
38935 13876 647403
26577 37862 116072
40569 29939 804288
31412 25522 726095
25977 25381 852981
34218 40559 284469
20680 45867 523515
34878 47288 360275
12340 34652 107072
9185 36378 357375
1859 3692 360547
3179 40008 11652
40071 29800 685249
41309 34064 78379
21098 20019 953321
27523 20031 388182
1253 46932 935262
17798 38116 946055
1299 13832 284440
31666 38972 764621
42185 16819 975410
6157 22485 241707
40628 37882 526866
43152 29373 773886
26925 35863 39175
39572 2 712513
4340 6 384042
28880 46263 277647
5401 27848 533864
31201 40016 571274
23346 21928 598272
11372 1446 372918
25232 32422 459742
21768 43653 927678
41575 7101 326457
42292 2985 840132
16175 42019 183903
36543 3364 981969
36559 29576 444226
42287 14198 213166
15790 16471 624030
31039 37921 687120
26570 6160 469270
13270 45376 122449
28044 25008 887023
34434 17563 493468
4956 2388 628115
44544 29535 34166
14769 29712 615778
4171 24500 666985
15639 38643 142698
25438 2462 801243
44877 6348 730526
20488 19157 70923
10053 20636 602806
30164 36199 294662
41130 30358 635621
29500 17012 378787
40001 24928 482592
46118 23406 644586
21037 10361 813496
44352 34238 511472
5892 20263 881173
45971 11419 315321
43265 36032 12930
43828 18017 23918
23693 138 230245
18656 23579 21764
7674 15975 797778
25262 16688 857484
8206 29530 314821
31833 44625 263954
22675 6980 857647
16053 14837 186841
819 3688 724173
26955 19251 58723
13098 44343 670853
9867 14775 224801
3289 29785 469259
38017 32496 348921
7611 37327 618217
4165 17661 350665
34047 18602 391900
33633 23516 245237
10359 13450 536948
38647 17936 85937
22221 5012 9807
2894 4943 945669
1068 45209 701642
27088 19832 298454
31227 37024 805568
18426 31907 206718
33049 23903 813059
31555 29558 851666
1122 23244 176691
34278 10751 130946
24254 20481 346024
9873 45155 265641
16235 44292 898544
24660 33931 992927
31289 34747 425584
10676 28614 922357
29319 4596 641911
17047 36732 128097
20751 36038 914982
10338 7655 396354
3715 39637 927556
32965 3997 799241
37368 37046 175736
14608 24788 997683
7179 24671 176019
37244 13205 195311
1768 11631 321081
3138 37348 42385
10850 30898 793843
35437 6638 175595
2045 18804 48941
36850 30480 805452
31168 13692 434280
18716 22418 123144
16705 17612 277585
5512 36171 985463
38161 35350 171868
14113 18202 549510
11431 19186 438306
23119 34608 691535
45170 18906 13410
14097 21548 310262
43508 14010 14474
24470 36184 944261
31086 5675 684144
22585 37252 787154
44007 21063 893687
4401 25738 56270
44553 43588 139087
38099 36540 309068
342 4080 557235
10891 3691 178230
17035 36289 891134
28574 25492 682261
42843 47247 423858
6146 9885 86848
2743 27506 365753
7043 37144 824587
9133 229 248527
39953 10283 334003
4075 1580 827101
13489 43219 222058
12958 25690 1714
16724 8081 837750
16554 47054 428564
24012 10267 108928
19291 30633 835112
20965 17408 68787
11999 8155 96072
17407 35372 217377
2368 28381 866016
17073 33558 983312
27107 27300 963176
26600 31822 892697
27371 23255 209367
27758 32360 571251
28089 39820 159891
36800 35801 738179
36999 30576 67433
16300 14848 956685
33459 134 997218
46395 24868 174624
1123 19803 996973
19582 8398 498572
38094 23240 856296
33831 41450 163402
15593 40515 310349
3222 25655 380955
41048 13412 384601
9301 1962 63707
28644 3863 365394
32167 26780 524734
45530 27874 544401
4577 37533 57328
45706 32638 86888
46171 15411 278508
32571 30789 26892
27171 31009 954007
4463 37706 330179
40215 42987 792660
2810 37365 235363
24318 16372 203972
46541 19294 342605
29964 11690 897390
4152 28734 591556
25428 32703 953842
40782 18422 832884
19867 16001 874413
40699 1714 856816
19814 33562 299626
17650 28889 156496
26734 17528 599599
35088 44953 443221
29792 6561 551616
709 42739 667972
6970 4589 534194
24600 906 215640
24784 17605 358173
23352 30043 344967
19104 37556 306319
29701 28599 672045
20548 1901 492095
34166 46259 907729
46734 36318 230495
27708 47497 622422
28457 29103 791246
33301 9443 449848
26975 42519 676979
12497 44580 842231
42696 18012 573637
32211 21816 768770
10151 30045 61879
5436 19240 624674
15559 28772 602170
25464 16600 503810
9763 45925 545762
25162 44545 561140
19038 6717 32878
25188 5822 435755
3289 2780 961617
3368 6311 238530
46549 23039 287214
29293 45196 449117
5702 36623 195661
34794 19844 292090
36950 36066 452725
41959 16231 20406
1412 25682 557574
16158 808 467122
43577 45647 1700
9211 2767 972673
33952 30994 27812
34574 14380 766983
28866 24590 556922
30596 2948 812767
819 45584 532755
42373 10222 429844
2114 25883 600803
35264 29932 849703
40294 2870 423976
25287 5835 700522
13553 44250 481490
43944 7410 160070
15374 7826 419762
34201 38538 339843
23475 44156 620712
10310 38147 643637
8477 30753 937286
36813 802 737970
31107 6254 508135
7966 11918 409341
9329 11802 267262
46597 11330 665193
29413 46228 258052
12375 23985 653547
27528 12530 138001
33456 45644 536858
19737 14859 733247
6311 15890 434296
15749 20024 810655
44977 14664 610474
31096 39641 185231
34884 39159 407065
7505 6169 819605
11238 34277 481686
36633 30311 956001
46091 40364 618946
13728 11127 681301
8843 34878 999709
44596 2201 117318
3493 42647 776386
26701 28571 192169
28414 4728 993888
19168 16243 773829
35179 19012 305667
20418 43426 441373
18648 17333 156711
30322 15066 205954
38933 3545 335034
47460 26678 696019
45064 5954 814903
32206 16441 917723
32128 45964 448323
29302 45488 326695
9312 42534 862712
28548 14367 695853
37310 14914 916463
17958 12234 321238
38732 45093 283214
33833 9266 108080
41329 33023 373349
41298 28345 529886
11652 3204 272299
22883 13087 504415
7140 40998 805498
16067 11510 358609
47243 12216 620242
1377 26554 825270
26580 6619 358182
18154 43314 760378
44460 24746 860095
29526 24583 661259
31564 6110 688952
22697 46320 886207
2299 41434 493289
16954 2616 174213
23707 6962 545227
26976 37532 453076
4825 20873 256225
14024 41450 785194
24049 15516 781910
26346 35914 167491
11727 13983 77339
36676 44808 641310
45739 45426 122034
23038 6607 678414
35677 46973 680765
13091 1395 488451
1235 538 908990
29896 23376 532783
29885 37604 785570
41776 3669 3645
33628 2791 955855
41324 43950 75669
19004 43735 270343
14908 31767 575405
13285 34086 360915
27657 24859 30437
18687 12694 890261
21136 3536 305698
6454 25479 234502
36159 23115 781208
40754 39352 765740
4391 10101 779279
4672 28250 352321
16635 27446 471330
7048 5999 169121
13474 9732 140892
13994 8368 472824
47240 4226 855778
9501 11291 202592
14900 10992 32578
21475 15711 386683
3406 13755 246481
39714 46306 640028
45719 14206 603424
38917 8884 961139
46420 6690 698170
44168 41239 171549
31258 16822 488222
14665 19912 764495
28415 27653 744541
44380 10419 845358
35310 35293 126084
33611 600 574517
42364 20095 825039
30398 15352 113457
11264 10409 268440
13476 37563 263134
41949 20846 868832
23875 43619 963264
8784 34374 896374
39861 24082 60004
15500 15552 354580
31175 39974 549783
15593 47180 755234
8384 14550 282015
4522 4037 424053
45418 37578 451978
16902 47111 991683
32276 8109 433866
37917 18724 581848
39048 33774 963994
33953 20826 794838
17593 46299 706386
43740 2422 638434
26673 25328 994976
3874 1354 285790
11224 44200 537505
41230 26189 776503
46363 40686 525095
42032 15270 812637
8190 7090 549229
22965 17831 523425
39412 16124 883479
8233 36204 973820
45576 2921 583144
35158 6083 731341
21904 41719 202270
19239 41912 28819
35990 20862 397607
22791 21918 709353
45487 37193 13598
31356 18936 643130
22071 33291 543725
8051 25416 799037
18399 18863 752622
16286 36664 818629
42336 5233 812206
24320 35894 514234
29511 17997 830980
41033 32355 558508
28371 18563 918575
3292 42662 429257
34888 46047 510678
11155 6353 926677
37561 23594 561880
35919 5787 170270
7724 28049 70283
37299 45728 341185
6369 1744 118471
47277 11934 783907
7017 3356 343068
30496 17224 907996
509 14220 454159
794 25978 735982
44568 11322 241994
31172 33548 735754
10584 19018 438127
47324 12086 476732
31324 41664 164990
18672 38520 609344
16822 27667 70835
27367 21782 274800
27388 13659 367010
21851 22648 616521
15590 33508 846212
34635 35756 64526
40897 14197 213509
44091 20574 407837
44646 39522 139167
27867 8416 508413
24193 26481 587
27006 3645 242375
21479 18889 206750
15435 24026 538556
36155 6889 819228
30647 20524 615952
2027 43243 305572
712 18273 267126
31922 15472 907862
18604 21272 751549
4795 16967 154599
8816 11400 459024
38389 33540 834114
47014 33379 214695
32821 44171 360505
36041 33451 128583
28848 927 168548
28837 36364 417533
15792 38908 323402
26942 8128 200179
39310 6184 156887
14245 18416 989463
213 33902 102260
5543 7847 871642
8761 3359 645204
4936 9083 49330
25191 13632 195403
8236 567 483527
20229 33682 977382
24086 21114 899241
32469 40782 703377
15809 46907 113817
29302 14399 661228
5240 36964 282609
37002 10972 609518
31411 34367 336754
26394 24199 987733
6694 36929 866445
11124 41833 113236
3854 38501 793862
5583 35938 390212
18797 32625 813517
15993 7712 212100
17975 28549 79658
33256 9021 233325
35171 10947 422993
20573 31061 495107
12578 42637 538092
9207 24952 328958
45510 24661 889943
43188 15644 457601
11869 29103 225228
7634 41412 602751
30163 46245 401946
25357 13951 975482
18388 7707 286605
5494 16207 167142
14819 7743 283513
14966 41864 477146
41075 3899 816898
19909 42989 807890
15674 38051 306656
18259 46551 73175
34377 14360 689230
26964 31989 171093
12734 5032 519636
26399 37790 763719
6764 29759 572159
34648 12842 174380
22841 46463 738597
43946 35137 109150
13743 1 201446
10823 18328 126730
8679 17055 776133
10285 7908 689200
33696 5120 561957
4961 10639 716753
40714 19091 616404
35993 24252 965682
23776 19165 78850
34606 34498 799091
27517 32066 671563
29784 18253 166078
13749 16332 791864
36189 29521 558260
26214 15960 386112
32770 36500 206984
5354 26021 727702
17777 31158 126835
35481 30682 760489
9513 36838 903441
11911 43940 436127
40868 29084 952578
35282 10430 212548
24087 8851 852667
11571 37274 55493
11715 24072 335389
27353 38392 796899
5523 452 918636
36487 8844 621573
30344 30192 259123
25223 46485 788695
38497 42063 40766
12212 25199 736747
13358 840 399886
4420 34648 558502
17192 35704 813305
30265 46513 11564
31184 32564 725213
33260 5811 112048
36954 31174 743026
4477 13489 977458
31810 10730 284627
5461 6083 720131
11613 31705 841983
12491 5268 852851
12870 2282 932135
15072 33670 770320
29693 17684 279464
42369 24504 162327
7977 11016 812201
19245 27998 683452
21991 45959 937889
2266 7152 299400
45679 33625 114114
4732 19926 859844
15128 10806 709256
27660 40952 802755
44622 12730 465548
17935 22813 542412
15859 14072 190979
37949 44428 348602
22640 41631 771174
2158 22717 339085
45399 31433 615932
47476 6565 498979
7343 195 548894
39341 30181 913690
15360 26187 647826
4858 32337 693465
34249 42253 964893
15122 1924 552408
44404 18638 859302
40650 43935 163477
18084 38984 739957
24253 31303 327015
19958 18673 814208
25124 47425 690930
16061 22785 269324
6806 23932 346746
20 45659 933244
23311 19360 317703
7048 5024 482387
21202 40756 422940
9572 14650 7940
10172 35684 195786
5702 40592 188191
39395 39407 752908
11037 13044 445282
19429 46905 130619
20093 43576 783698
42973 11955 282321
33264 6718 826881
24445 4379 89089
41246 7348 661860
46359 24939 819962
23392 11372 330181
40588 17546 596059
27141 4343 174445
41896 36475 649113
20250 46483 10612
1889 11196 601220
39326 7239 168904
37605 34383 390923
15479 32672 785526
6221 43347 287017
7043 37713 907495
30832 43670 207271
3456 7424 190143
11637 26447 651415
32812 8811 280770
30934 46123 963466
30570 25672 968093
12645 13268 76700
18769 33037 364159
3843 20839 810450
12998 22723 295016
45138 15336 582661
46037 26558 799658
16718 38637 757041
39949 47284 853471
25892 13045 387427
44138 1253 685159
27727 40869 666580
18711 45369 42820
45417 7809 668880
34849 21403 208224
6608 42608 632283
13969 7452 83104
34379 4459 790707
11860 24453 229376
33230 10389 938302
4188 40510 939622
21514 26495 720493
33693 6359 937727
29094 30909 696073
14340 24043 110495
3452 24964 836925
2099 47138 600484
14188 28307 506025
45757 45566 717919
8224 43363 839885
29115 312 351795
30260 38493 280672
8882 38956 52373
4842 43934 128561
38626 44068 64215
34504 5180 76732
12942 6007 568730
10606 40619 655745
4067 21736 586838
338 20751 885192
19933 11789 24511
5300 26689 339842
41010 22416 339064
47090 43280 81995
39465 32485 444256
17264 42805 394061
33784 13886 990444
17665 21015 739321
42900 37999 715529
21415 5254 381671
19195 10927 170123
12292 27249 230578
20021 12112 868604
6541 17604 636947
3696 13620 984961
12171 41841 213939
37795 6756 495415
6904 24554 396617
44441 2286 243150
19162 22230 826811
12697 4956 230098
43172 4433 188295
20556 42134 145401
7570 9947 846537
28503 21940 186813
8913 29928 673522
23788 11607 968470
39885 17404 773755
24853 16772 898336
364 32720 530712
37060 1956 401423
16041 35684 421437
894 18988 862965
11310 18811 867690
36548 31059 113875
13592 6770 901809
33160 30248 705509
36369 5314 237590
6729 16055 3286
31832 34486 786863
40374 45447 339341
39405 40153 176196
44585 1146 62397
25019 24536 137933
30940 2875 616785
9159 47263 566618
20232 22394 493713
12478 18750 752532
44166 26940 534742
26063 47310 320847
5063 19161 474015
32004 25433 618198
35838 36477 443052
45987 45505 20191
26871 36100 614713
38030 19852 598225
8350 14339 765579
28308 3356 922225
19675 41600 522026
40672 16627 310521
13864 15945 293643
4634 2630 851742
4211 23079 910996
26179 47311 334996
46469 42700 221127
37389 47335 779630
24451 123 761757
8267 23956 710866
16868 27349 535233
37906 3521 907906
42485 40543 362207
4352 11475 803814
20903 2876 64313
38476 1818 67927
46598 15208 607366
33880 26102 512373
40720 44178 840843
31278 3210 709512
45635 14145 375607
10293 40613 608134
41987 36196 801919
35340 27386 508454
35787 11045 909934
46909 40328 583546
46275 12771 769782
15655 9416 601697
15993 45079 489452
7924 8206 404852
43322 34992 366815
6939 10130 627449
35839 47299 264399
41644 1053 277546
3919 30621 72982
6275 43569 201063
14984 6624 896890
38010 42669 722353
25062 29082 815572
18331 41135 325619
39910 2259 391354
27052 16151 479908
6156 5939 700561
36147 29671 499099
43792 28397 515188
13205 1293 81623
25821 9687 493806
23874 23671 255946
45212 22689 460309
15047 30299 336514
17315 36831 520580
30290 29688 66495
4701 5434 751274
7388 8678 667621
10170 20611 33794
200 24667 133001
38894 27705 620339
16488 31084 849533
15563 42850 963122
37374 3023 139831
21231 29624 909567
16420 32400 433515
44476 44665 212411
24071 3408 289006
21409 26951 229917
39072 35616 12406
1872 34089 563122
6708 2786 923847
28151 23671 125366
17 8319 397795
23834 45227 625539
38896 14748 964871
21879 16064 348102
1113 12576 303803
17094 31829 766576
5922 43522 380433
7850 18835 876552
21498 2851 816495
5728 13568 914015
1100 2261 615769
17640 24990 232421
4180 7774 530978
36336 31372 641459
22840 26481 836171
38483 27726 253039
39952 25463 299671
44018 38957 504627
42793 13923 169649
32511 36227 195621
11046 16394 947392
2198 22971 699670
16886 2230 203763
17462 12052 598181
15598 15522 629545
26622 43828 1020
10120 44496 410467
19216 8116 527670
43155 32577 950334
26389 10575 522005
43350 37357 560492
21405 19566 351212
11553 7178 778591
8394 46663 732144
30119 26992 708088
35896 19208 434884
11053 8560 789197
4422 25256 352704
42661 14206 996912
40409 29437 167549
43238 847 607135
30737 31582 483896
42875 31509 221163
44575 13864 935000
41494 33598 404506
2114 23778 113261
13059 24035 254323
24126 19396 273484
3862 31037 136052
23469 3628 405277
19815 11659 396145
33122 47051 237184
4949 43884 385677
9366 19084 656068
16704 40217 814238
45018 41993 12105
5304 35419 556236
44548 29659 939878
29490 20326 964383
25057 2991 679700
19289 28193 277469
26954 22418 231459
25852 1274 797566
13750 17757 35635
5568 46287 862047
19785 32081 657143
7126 45389 343010
6181 11156 999156
45823 38017 177005
4376 25673 335662
33537 47194 6931
39316 22667 341227
40497 6744 69641
4594 25506 968418
13817 10125 214296
24538 34642 323361
24280 22438 597193
38726 39797 119347
17217 33274 343400
47004 830 359990
32805 42057 484120
43555 17876 900802
16627 8066 729381
20433 21516 558976
26293 4544 482782
43439 34116 192556
40939 13214 686401
6155 34468 505777
12953 44501 113460
30167 43532 929558
25336 30545 433581
14524 18603 933858
27496 27963 577154
15028 39484 429915
15009 27245 459206
4267 13078 146014
37367 26380 307176
22009 34927 249472
45666 28451 788567
37102 29179 241256
7885 20277 505930
22303 44707 32796
29219 32311 170363
22468 46419 622228
26296 10570 150605
39733 31724 749167
1370 29643 674416
1878 35939 647233
4972 19040 968770
14281 980 287852
26636 40447 103475
23102 31370 418713
24858 25427 777227
35259 9150 774814
13177 33325 466748
34495 9775 553695
36122 29800 681888
33382 45120 663570
44577 25816 670902
24346 40626 406721
14353 521 789329
25207 18066 669211
41146 14332 186649
46715 13677 639229
19508 30561 136584
32784 41597 171751
27523 12021 802058
6515 9084 892258
30863 20327 311823
14488 11801 9652
35682 8421 264110
18963 45974 985129
44787 37365 648587
38749 26065 739792
16839 1794 959140
13081 23740 124268
4768 23090 36456
45220 17949 216584
42034 10203 678938
5048 44896 773119
41422 31570 430639
19068 44072 130517
42311 322 850999
44081 5495 23552
19832 35307 432825
37677 25732 720743
7718 49 794768
20790 35253 924215
41899 4975 995545
23842 42816 873746
29276 28127 385650
44612 25391 69656
43668 16810 544969
23770 42674 222035
16514 27002 201953
19445 7081 27554
40085 18560 527632
4872 46477 389509
25226 10274 822419
17828 32555 332058
22735 43635 234973
3873 22510 372838
11065 40186 714837
45023 39382 16586
5474 22936 559851
12944 14387 840649
1637 18750 6543
39848 32378 216002
46496 25874 778689
2414 35560 264967
11853 32141 973125
20159 35487 256383
30326 27358 621006
509 12802 237163
33350 3921 651508
43065 3085 684918
22845 14442 600396
13604 1921 736455
2013 33222 456059
41047 4019 324092
45072 1620 396839
36883 44166 78215
14266 14247 267120
2847 26949 912936
14654 26969 274369
5363 13310 292986
13043 44783 899340
12497 5934 893916
1491 35993 626632
46048 22771 216504
20514 46763 427503
38542 40048 202488
10541 33682 213158
27167 44750 464017
1620 13289 788309
38206 21580 350142
39520 19773 635780
27811 32985 80279
30136 17210 868411
28544 10028 317628
43009 46747 371405
4168 24329 478412
43716 7706 46880
35789 36002 389357
2981 15079 174297
42973 3553 860882
43239 25974 603569
3561 14423 267609
40504 9253 355976
15784 79 555366
44285 38160 413808
31869 28013 117345
26286 15486 357284
26007 42800 59955
38168 589 440184
17635 4055 614215
25905 18153 276305
27258 13632 728194
15160 10014 132593
30257 43107 303329
6429 29874 867566
23790 47084 837700
24287 28056 688747
32768 29125 193817
32449 45913 661010
5144 22961 3309
13873 1808 931451
27803 33311 695649
39888 25748 938163
