59107 16228
11722 51919 17580
11226 16716 132276
850 3235 220348
7196 17977 635638
18971 50250 497874
30582 43285 984188
21059 58893 413156
49181 52252 750019
44607 49041 498377
7118 10401 633001
4027 14258 23855
23681 54227 722090
47044 27018 4822
49976 6878 354397
20283 52818 399354
53773 1480 131997
46963 16857 138471
32882 24258 255645
28850 29208 235913
29559 15197 886587
2436 31540 148467
21570 46927 798558
17939 48486 314701
37412 28832 3780
8249 41319 626456
52899 52964 296848
51142 26264 323459
41268 25914 311474
4874 56477 604544
4339 4783 31836
45946 8180 723400
40368 45709 413076
27607 57236 107884
822 37325 540256
52661 7022 880049
36037 41064 972186
9288 18610 105219
29358 36432 191167
19936 24575 797248
22250 35602 1442
53498 43316 710457
22101 2916 358288
13385 30283 443179
17451 14032 494006
26252 41863 944486
54894 43023 10955
49545 35031 214606
19009 57217 440369
4654 49752 535939
30666 10458 713167
52894 25133 967928
22944 23684 460631
52084 16280 957220
9258 10542 804306
42376 36536 539232
47654 4903 21388
35616 40495 494114
43410 30722 871481
34840 30965 905328
37810 21576 784891
42710 43721 55891
35555 16214 321664
30818 37751 158470
35347 46895 664141
968 22960 337045
45733 14509 96645
21913 36368 469691
55638 34447 985810
13133 36165 660132
7791 29003 123218
43981 10182 40333
40477 57940 684444
23750 25452 856142
21957 45043 821626
52536 32669 97280
17689 47545 692683
12545 19742 816061
39857 10218 233987
52623 15113 719382
55694 49228 267170
50630 56420 164013
58826 37816 693102
57955 56871 900446
43307 16565 864788
54854 53696 947008
31155 33274 120869
53947 37267 666212
42871 57788 770215
26160 39973 608573
41490 37027 444949
45877 9117 102046
7862 44321 610028
12105 49955 429409
44428 56062 813050
37530 55184 281690
18721 2114 761398
27624 37397 823758
42300 50546 439799
35173 55643 359957
44000 37928 599669
47219 43403 60022
4856 6744 291413
46710 54965 36949
50221 30042 696461
52249 1952 970212
40825 48296 687418
48582 8270 343480
25475 23924 780513
30227 27669 530172
24834 42280 786811
33807 22080 141758
1463 53797 694546
55182 31135 396370
40116 25491 30912
40912 13034 947144
2428 18162 323068
32330 8165 874661
23045 34879 951218
41924 43572 149220
25007 45786 683730
37682 48177 250082
13184 47896 683316
34702 19159 641953
51491 25663 323570
56189 22965 222281
31101 25773 379658
34908 38595 786196
31656 5377 926468
55088 14664 273609
58509 15230 224865
51192 45766 46875
40655 26995 830303
18166 36878 422077
34087 20182 287310
40651 4633 939445
25160 40405 214460
37040 50915 415379
15955 28900 759997
19679 1521 910911
45449 53395 513958
22102 51936 930727
308 8465 760667
57245 46079 817677
51238 54010 20121
18601 48393 825485
52345 46245 526301
25626 49420 824805
52541 22526 848151
32955 36681 422252
21118 10279 663428
6307 48936 299959
27980 36469 864767
35141 6413 605725
55062 44239 584678
26992 28667 166815
11845 47452 991662
15117 15723 781635
42907 37735 896148
8432 35719 167093
10528 46019 991510
57219 27862 516225
4517 50953 208630
54510 951 135729
50883 1633 784253
40215 16851 363429
45399 9659 479848
34039 46461 793004
43622 12978 770840
49445 38693 764501
1309 29666 161621
55162 47160 339723
4686 54908 324436
21713 50830 79864
18146 29817 862405
40646 11740 676535
46757 6357 999311
33832 22212 344013
17455 20959 79029
20686 27959 859121
42060 44972 692761
47732 6881 424510
38283 37594 431524
52749 38902 224284
24205 13871 847513
47651 28785 192548
45661 10647 102934
52326 51692 698127
31498 21977 268402
45922 43334 130170
54622 25350 906014
256 2629 521533
54311 19308 227542
56525 11754 72721
4365 12543 936583
36304 54565 431873
22497 57830 260472
10872 30535 926134
42310 26064 403190
9178 37205 412182
37228 53878 487147
24455 19890 331360
42368 47847 524273
23085 24195 767922
1048 5308 112564
53186 32523 872523
33534 35337 231589
9059 439 444596
22339 15015 755315
12730 19324 856149
34142 35755 655254
5657 5822 812639
23428 14320 402532
19408 54389 431047
42921 38478 238189
1987 35625 304183
30250 8327 540788
50025 44680 462973
55841 53869 565878
50475 43076 250884
49186 10572 294179
50630 58791 747170
34478 44095 336123
14221 33214 367964
39255 49497 433060
3632 28279 399286
50824 47212 801728
25808 42108 677302
29840 1643 291851
4083 53093 851104
52192 4236 716959
44930 41927 279347
52673 6288 357350
8639 30537 575233
46335 6072 474367
20470 28062 793634
28667 20522 223541
38110 8233 758598
42969 14732 405587
44682 40267 50092
23293 43196 405569
46436 12238 985221
47579 24614 192110
19849 58969 399108
53279 17342 474036
51341 41776 463595
10282 5215 189992
46582 33813 790795
55712 58719 372497
20317 14777 306631
36935 55972 629502
20882 29362 144972
34291 49440 408084
48973 10869 190104
16143 29622 688641
29643 52296 482091
5642 6716 91984
39334 59040 909252
225 38344 96450
34858 44697 29214
19519 25593 962971
51894 39082 149579
24081 51109 566945
31358 55842 907627
9290 45641 29236
22892 43668 921648
48436 45938 854362
937 22920 52070
16115 57023 260538
11907 17050 343205
30344 28635 362640
10904 38886 366852
11676 26584 252365
50787 18607 876705
19666 5575 312933
21733 55869 722662
43968 29716 985258
19057 40425 696863
37853 43483 826551
52516 4090 673066
33188 8402 297894
4188 17077 668020
56985 58570 79391
35452 24091 79360
7957 44385 995640
6243 9769 997336
1368 53853 784343
37244 46575 599544
6674 22739 715044
13873 22175 959130
5579 420 323358
54045 39725 955840
4003 50 412952
17284 46754 510839
24595 44947 87852
42276 39531 507913
24483 22798 324901
22688 37209 401771
47734 40202 933912
379 42735 694307
38337 42649 946052
21717 58186 770770
46826 57051 810641
12444 58653 372937
9266 11448 662221
37915 50549 525871
54194 27163 369673
41530 54122 627358
12899 40572 933914
52111 14401 648031
3503 13799 987416
58872 56870 487419
8944 30669 753706
54583 39748 249594
49214 20211 711229
2837 21159 504297
36265 8139 808444
36003 12183 47599
29826 10071 349256
56213 17383 469488
24982 54991 769201
58354 9647 877872
32413 50174 721432
12776 22008 144037
39806 10134 535008
1272 35356 621321
42176 56661 590843
22200 1656 142406
51733 54830 758870
9501 27386 929768
37824 12619 979712
54466 8485 674024
33996 40325 742304
4352 16759 614822
50472 809 84888
35265 2174 285550
33160 28303 153874
31523 1285 722214
41851 10875 478192
57094 55804 181457
13005 50625 328634
10856 20417 972074
41282 30499 49202
826 30075 416896
21345 22736 422828
44922 43398 214497
11927 53524 469056
20600 19397 440507
25586 40583 956838
12629 4813 536186
4322 54779 583782
32347 19185 713597
21117 24070 835584
21505 8574 429645
56984 42739 695600
32750 18194 684835
36308 43579 725171
32527 46299 647398
32193 13572 482531
5476 57062 739595
41193 30244 507957
19423 517 674697
47626 33268 869239
569 981 725284
34585 33889 232134
50507 22825 467040
48141 17780 492986
38589 52410 879935
41356 11507 273483
5575 54850 857737
48893 40287 591289
24390 19153 547652
4060 21687 614223
42775 5853 134627
47412 41176 874951
18184 28394 26122
1971 34244 216207
25085 6038 907347
11445 45695 331441
42238 12241 137810
23696 5707 48281
13278 20393 722305
53274 25179 536611
26435 50536 491281
11948 43590 464962
28816 25812 502490
57640 37802 56424
29121 40643 622257
15878 2778 881872
32130 34682 885000
10954 13156 487462
47897 28281 551957
25548 35407 837156
24862 38240 906221
47448 40659 938852
27154 48164 356581
52404 26203 949754
33447 57862 894709
58881 7538 482981
24603 35457 854885
10541 42787 737006
18698 13770 988595
5755 11849 472605
58488 35066 786931
48016 56574 10306
8616 53242 47379
31738 9490 532238
48548 4841 460323
48925 25413 248939
44249 55023 568607
54493 41377 634731
11985 21013 700192
20574 25310 714163
54505 50948 694592
38953 12209 543544
14278 40866 836985
54125 15778 353983
31609 452 113919
50234 48922 385952
56533 3046 565002
39291 46970 459602
21431 48951 351589
49316 7064 878292
46016 36139 237969
35173 8579 538427
17786 56921 480020
6024 32334 232821
18744 56376 45360
5402 1219 603251
20900 16379 110701
12334 11502 233816
29089 15201 532212
26110 47439 439165
45427 15135 306176
594 49925 56292
30725 41473 441982
47346 31098 309720
24699 25019 148657
28597 10147 308969
56232 3663 405989
14875 34835 777430
10793 39641 558633
28361 48149 767973
22235 34411 800829
4631 19714 621759
41377 24102 299674
55129 36316 870035
45516 21517 124573
12920 55276 928634
18130 45549 545727
53358 22912 438317
19917 6810 656921
51000 34646 160222
57147 33015 324582
18558 57214 103905
12242 3735 852424
5196 15416 186950
5682 27621 295434
42093 16708 378855
13469 27120 957211
35610 11154 99219
20211 30374 166431
45978 47620 913686
13782 37942 9351
10305 7024 413793
38343 12647 498372
33027 28535 1624
32109 15556 914392
21985 53282 137892
37615 47104 176048
57219 49387 995377
51096 25616 11497
34159 40195 815646
26580 27990 589291
30465 7073 81275
13150 52184 566849
44639 2088 245627
11967 22958 582218
29842 3086 355681
12855 22665 60375
240 4750 9967
15995 10051 979426
51928 49968 489519
13214 43571 557758
9820 15398 588559
15660 19164 825182
25641 52006 474495
56928 43552 24180
41324 10089 194077
52240 5741 227535
29892 8800 386644
2593 12391 544086
36189 30665 4752
38297 36288 112663
13055 6281 823536
3504 42894 215664
14994 20398 747460
24821 33198 411484
8577 52180 935001
18561 48496 21913
18153 21691 600522
26118 12322 713049
30220 24544 311445
32509 34853 912057
57080 55198 804091
30140 56183 255192
48502 13015 306568
53149 10415 546751
48120 7485 721588
53701 16211 48335
29975 40571 307259
343 57689 155274
7390 50270 359790
17268 32034 271971
12003 5303 84674
11994 56914 180429
285 55134 668522
37493 18485 316397
9816 16649 658718
50221 45558 733232
28339 17431 785907
20833 19209 418951
19349 34422 262485
6419 54547 236257
49797 58054 514228
16162 20614 286985
4239 10257 975563
5502 25207 262244
21153 18211 705558
57224 21295 991048
57645 21704 922135
20305 48757 747211
31056 29299 276248
37123 31231 914313
28587 56772 501737
55521 23533 155250
5928 45292 768588
33322 24350 713441
22336 46609 365698
13615 40706 195032
31523 13788 804206
28290 18234 620987
6078 36538 312268
1143 23315 359737
43479 50956 137936
24196 39457 979919
40552 39090 557425
48861 33983 822513
52197 8829 83591
45317 27473 412063
9010 7387 998070
2048 16319 295869
10187 26674 672613
53934 49724 221622
17315 56053 552512
48089 45550 132810
20573 53863 522120
58300 35200 648047
37041 33728 309641
21688 6487 62928
14771 6241 690371
21180 46524 813959
49996 6735 650344
32076 47654 190836
39422 1451 208945
27035 15992 467723
37708 50204 304969
30638 49471 604358
54113 29715 98355
23320 41068 343742
36410 50350 702623
11382 27936 378803
39887 7887 781800
14419 18743 537827
27418 4559 288303
5961 12546 380203
34992 27625 749779
49587 36649 610610
55130 2601 880276
26118 9464 17118
37200 25679 938111
55482 20338 312038
9033 12700 185116
10736 8515 377323
39124 25169 59325
25384 20619 901699
45494 29880 445874
49087 41721 333287
29719 36017 883247
2852 47728 182935
53462 55158 168669
4838 57398 307392
30219 49077 881036
25305 16400 247545
19924 24201 144809
32726 29893 80684
41488 1315 876442
27830 36903 403413
21950 3721 755808
27684 53670 664018
34853 20081 768989
1099 33996 372449
17854 42786 95597
4485 49352 990389
50079 53791 747825
13872 42587 984282
52574 5707 177208
4154 30879 535096
39860 397 834168
54744 25828 422658
15131 6956 540514
29907 3243 710937
38294 4576 94529
42550 28086 148853
26688 43070 864267
31950 20952 179129
21469 36128 200398
18667 35782 733073
48353 33993 100864
10886 22130 459661
27785 17817 581125
43473 5501 965181
6201 44574 872150
55624 48786 807621
30192 274 676349
2861 1464 31909
48563 14483 759143
41806 1870 511428
604 44407 225160
6699 7939 278308
33094 13387 415580
50188 19553 289386
47841 9598 46950
11078 46786 486698
42786 55714 54912
46333 18810 128321
36940 4096 384015
42115 12667 989896
6694 36524 292654
38004 4996 713189
5326 12249 918880
56481 8735 850902
33163 38142 193744
14429 8346 314102
45076 10306 772673
35841 42348 79747
50570 14093 949594
47166 17840 731390
38913 58632 785339
23613 55455 293595
28905 25595 614940
21222 39252 567054
567 36611 840099
22033 41381 478879
10657 23550 559957
20047 54778 247359
39672 23237 280529
25710 5504 198534
57405 35299 565955
23738 14641 642339
28188 34087 770222
51852 38217 226572
14366 27235 799253
7702 17004 644947
11071 4786 151387
57760 13170 427826
12605 46049 458312
53673 23772 270951
55930 13503 669827
29930 21101 748033
58481 490 647806
14894 3483 821109
14524 57930 857061
50919 57514 276081
15563 32679 971373
21006 30601 814235
50210 54194 863289
33499 17480 628915
57182 8684 865810
13871 9060 958287
55638 56809 89822
19403 31609 309
3750 35064 460883
52615 5738 307937
35060 12456 372153
18811 7553 732266
51571 22227 274378
20000 55478 652974
32961 58041 154025
36909 32067 933161
49815 25386 402261
49907 10907 683635
21630 27749 690481
40024 39920 647404
17761 35488 123205
49931 32392 78969
30922 22145 855338
18737 2183 8357
22505 25411 453638
14952 29320 239453
44171 38194 434592
6128 45353 305400
16795 27418 208125
50009 32635 251340
9949 16134 300185
44303 24611 640478
13143 35282 407986
22666 30174 217128
44356 53398 241648
10133 173 835076
58487 39615 825766
54031 52408 996802
33560 23521 671244
52617 9818 897816
9093 23691 952522
17367 44876 709520
25927 19766 62979
16719 4874 563429
26287 25560 13498
40377 48164 510502
35919 22200 691531
8451 23547 33307
44613 26336 940508
26120 32058 843261
1379 8715 504857
27395 48309 739806
45718 30614 245981
20674 45280 840202
21311 50253 803152
58898 50459 493856
54903 32416 217425
53512 13854 76478
45853 45175 843275
52533 40654 72671
24628 34219 672012
49361 55248 998697
9274 9389 131535
37685 37038 45403
58202 26444 58323
2148 11151 498703
27332 15300 58898
32955 54578 874977
8479 6713 24934
20295 30564 346773
3064 37631 696827
50201 2516 624869
59017 57529 702009
333 36565 61855
12450 56878 668985
22631 54824 433784
13486 12903 979103
1705 5039 102535
7649 416 417771
21795 10544 41341
12456 50261 479096
7284 54776 294753
9441 8248 650600
56262 26101 19152
43608 25370 3723
8329 19909 506467
52534 42007 624205
30656 32740 294135
29773 45752 683320
19721 8373 416861
8483 14053 252884
7106 23512 284571
32634 5297 915200
3065 19776 328452
31880 26195 175415
37192 21343 93489
43445 54668 753797
1228 50988 767005
21056 1672 435158
18369 11046 947915
56473 5285 188372
51258 25354 321362
55933 18954 242921
4222 19276 447589
25657 55216 810545
14645 57557 104621
1987 4902 380849
10386 23996 87035
38886 5162 116401
35793 42075 407400
24279 4103 906918
50501 41295 592359
18126 5152 719504
22248 33243 433386
37788 44523 869911
55078 33288 644192
31277 10604 567477
13847 9417 27854
6802 30373 586846
52213 17082 429888
54838 27325 905373
4001 54747 825340
56319 25468 728184
56477 51418 231303
1445 4401 113837
32788 28331 809499
26625 50305 199670
34977 29537 632275
20377 37355 589995
4364 53530 634490
38880 52517 645423
43214 47328 693536
56967 53299 259699
12260 3972 813327
53404 4903 142352
35694 22212 288445
42175 53188 840350
30113 16413 642218
47316 48010 217749
31112 45532 137358
9707 26855 135735
39775 37363 111727
53078 53917 411978
5395 19760 975139
57304 17782 698770
57668 33959 888750
42696 54244 731110
18563 11186 944710
38958 41475 912263
12198 49806 852691
46110 35119 304427
18907 43238 800722
23978 27471 607045
21715 15733 864461
21106 754 971863
34618 39863 101022
9689 38088 193141
8814 14992 994360
37654 44742 823250
18587 16949 366532
35204 56304 501762
5485 8890 761800
49628 39495 306766
54706 58467 706411
27650 31877 631221
35041 23162 57467
56031 55715 731104
13913 14516 659645
31745 46086 658552
1398 43187 475229
51525 5007 168068
21736 16175 10245
18567 10361 615433
803 47680 358647
40136 13353 443685
24578 15585 788810
47945 17623 876994
32434 51148 883106
42788 35314 302030
8032 43730 723698
55412 53386 506534
7888 32436 517962
45816 42464 2249
45235 14930 954588
44352 10478 473062
25208 32154 136016
16552 23011 410518
54868 21030 141715
30935 20018 566507
57518 21291 796448
42941 26558 259275
28333 34258 160453
18701 27217 849407
27606 33310 823199
50216 33548 376013
48944 57255 717309
46711 41832 702711
41078 13267 216586
27017 9275 692614
31220 58039 998821
26997 5421 438064
52136 46847 203362
42221 9637 568940
20964 51337 516613
35704 46552 560951
31834 8436 359994
45556 9930 211527
15802 56764 635533
8407 30424 866120
57807 5105 812418
37036 33912 208378
46068 41651 179960
49842 11 107741
27371 30493 528648
41309 42538 999485
14189 42848 546361
43181 49796 31065
30072 44515 540629
41779 11031 559585
24039 32740 712738
20376 21244 110678
23827 20312 607741
31723 16389 462223
4302 39522 799240
11515 3938 715379
45667 25689 501016
38708 20071 766525
53504 45326 881024
27322 518 258557
4688 27289 34861
20457 15767 621743
51409 19677 933088
708 13970 428510
53841 564 857697
33800 18019 109811
19092 7962 979226
11705 49378 481908
54235 33337 644323
26875 23337 632851
42512 2249 470546
15790 35581 470761
58468 18069 485746
52345 22484 162479
25345 6191 780489
28247 13376 679222
19285 20443 457685
21185 40657 438177
19513 6879 650157
31914 27337 653322
11292 44452 372051
48896 41510 20097
27348 10881 310702
40383 53393 898164
30435 9846 553401
49141 7913 527408
16227 40330 579719
58577 31676 905154
58782 51964 928370
1272 55899 258480
49478 56482 864048
42826 6104 489109
8470 59101 647354
50356 24435 191726
17170 41463 535037
2370 947 281962
40309 24907 197830
20220 28061 390786
5293 3717 731558
14429 17224 463612
11048 9482 890031
32686 2263 233703
8842 50379 281913
35041 14233 687665
28454 621 326836
44095 53137 192113
21252 21255 798528
16466 29989 111458
37931 28019 649971
771 1669 644389
1653 33919 280458
31971 20736 223460
55017 40802 224444
34765 9977 853595
48023 13604 118239
19390 11134 418407
15245 21048 727376
33906 51150 454355
48365 45909 217863
35213 52384 546601
35098 39020 232305
34917 37913 194390
42640 51627 980459
53593 5836 582411
13328 41434 877329
26406 2999 608750
17437 11860 379600
22454 31587 810438
46973 44130 750843
16107 43449 218140
52519 7469 941137
46927 26369 527334
51016 54972 351050
30800 23410 353712
45960 39752 674957
9994 56969 497449
10466 38357 118141
27971 46873 808363
43767 48187 18001
35469 57283 869137
41157 19743 582696
58189 54311 28407
26285 23787 6603
20848 36403 740420
13841 49855 668049
55468 57663 613761
8955 46474 812973
18503 28994 741641
23539 35111 534023
41530 24539 475675
13645 26834 715330
2996 35763 358791
2110 39527 186088
6077 5091 529444
25410 32974 984672
4078 35927 346095
53815 45125 278719
50955 16613 789761
15856 38827 592158
49983 20363 995307
30796 15913 412144
32464 2650 681388
23856 27554 923795
31051 23478 270551
56849 20600 45684
58413 56502 105478
6399 9763 633548
26170 22535 143056
37291 29269 478946
12918 9437 445628
8968 55899 830156
4267 32767 492872
49206 51958 41948
40035 43833 970968
38073 33195 880824
25174 9546 639007
15537 22352 349801
51837 41486 399182
17367 28453 10865
33693 13101 120113
9951 55929 791274
49041 15132 203600
7940 58239 344421
32355 18562 15445
56761 4976 676387
9852 3625 422566
17479 56808 824195
32584 35776 748052
15878 31207 635809
9143 35955 493918
37568 58085 1528
56297 10199 993442
6429 37623 147909
3836 34569 58536
9220 25916 515278
15560 13002 151775
30309 22157 902165
46126 18151 590530
41567 18894 481155
15920 30661 139205
53315 35212 971006
53328 48672 621592
34808 54976 823456
20416 19334 293228
7731 52663 730586
42707 11305 3833
15134 45263 28648
14500 22348 912438
38391 24289 732849
8273 16310 171989
18288 35085 231210
42702 20988 109447
52964 10007 673675
48899 52739 763891
51592 58570 752641
34208 51473 988400
10769 8804 698543
56545 48524 290918
21310 20254 779069
57955 29325 906014
21649 2657 185006
23915 54819 546113
39660 55782 382668
55348 10157 770363
34094 50834 353083
23469 39547 443396
53867 31070 508512
5970 1359 397613
36925 58153 470247
51337 56268 281245
19788 49726 822683
13829 58165 765262
54648 9769 49275
23245 7214 227064
59010 38928 396705
45638 38991 950225
13614 16538 802268
1361 7985 133838
17856 43239 300833
22147 54321 427974
40939 41673 688241
10338 25507 83267
50474 39203 686798
6047 59043 107393
35523 51949 913357
52663 45325 624472
22697 18498 990189
47994 58291 359844
16376 44386 207751
56579 54979 380867
58243 47364 800691
55342 17780 925145
55843 34823 988290
23553 582 422887
42307 5485 599481
49485 50375 886147
43633 9520 573810
26011 33617 861322
33034 29690 532875
35241 5619 351343
11145 46393 529423
35357 4130 542046
36628 40256 202834
23633 54897 740388
30527 58570 741107
974 51948 632063
7591 6679 996481
20605 3141 117887
19769 57707 327538
30972 43587 307733
42881 31459 801596
33424 5505 294123
18108 238 75267
35677 28317 809105
51708 15967 117004
31657 7156 225658
49566 31908 917578
26375 14308 570932
25086 15537 17440
39219 30304 831211
15890 43291 992195
4158 12125 973065
53847 21455 442647
35537 36691 308373
54404 29992 329127
27624 9591 390409
17518 52470 51052
41951 1100 865231
31701 11990 708016
30236 40924 772438
224 14943 511329
16676 31754 231444
126 34397 199108
28760 55510 380442
53798 22937 969348
37608 34489 577031
38069 8596 390501
53377 8799 798582
19436 54739 767931
30469 38939 342880
57983 8740 96915
38452 5100 812415
36240 58833 397840
38315 2133 320743
40688 5989 863890
23419 18211 463527
51120 31072 824500
23624 7979 396217
17450 19526 932793
58115 19596 144573
34983 10479 13570
51980 38864 605336
18226 55960 928761
57498 25466 539046
13386 13788 292823
48420 58909 369215
37584 21758 69085
9421 48344 180947
38280 6626 267727
17192 6686 938493
20403 36248 221783
24194 52999 393781
37181 8722 976074
57340 25887 230941
46692 34556 108285
57946 16224 713618
2289 20743 675400
32330 34204 984613
52490 22596 592741
6870 37886 372823
8467 1574 845026
28155 6306 563075
2842 49940 808783
3382 9953 893872
30102 37886 392782
8695 26432 601718
