49531 76463
16787 25822 51677
32761 17475 398219
4177 29972 462268
49297 590 353279
25703 8615 778725
9083 22391 427187
37975 23040 13396
13701 34667 526320
34236 16222 685416
23640 21601 660200
9713 8242 559165
43020 38878 187638
16302 29643 805428
23756 38452 335755
11925 43860 988614
17253 14435 390134
18938 23486 403115
22078 34300 110064
1030 42877 304696
31680 34054 336997
9771 32843 108420
4564 44557 891986
34797 37218 4901
397 32544 248819
1938 42018 530218
28024 30809 555939
30944 36429 26160
31950 22003 363227
13916 864 551141
31195 20659 693142
24109 26081 828088
35809 7012 614844
34291 2382 963418
47147 40561 208604
23079 11864 569220
47323 42415 948297
29416 8262 632862
34816 39212 953092
35883 29684 217555
46484 14310 686296
24639 39948 101217
40302 46898 388622
45863 24386 802749
13147 26371 666043
12973 2818 252417
11082 11775 418500
37789 33514 653131
5465 22746 120131
9154 15762 299575
14867 3106 579343
6994 46593 910351
29226 8919 30221
32114 45141 790673
5251 6870 404769
22459 44412 931539
33660 49489 542038
6064 44864 631007
43040 23753 539758
41150 26846 488251
44719 10668 819361
37487 39897 601805
18786 8487 301819
2004 23283 288665
15153 14477 979904
30522 4886 133242
44562 18313 855691
5917 46329 180921
12566 43049 111586
40937 8588 292815
41171 11879 177279
1147 6481 22793
39064 23548 682177
36014 40650 819718
22263 40483 982669
34683 17461 168738
5892 9814 834283
29231 38798 993530
38550 2424 846235
40912 48048 496531
29320 555 126084
28280 13352 299787
9572 13220 90675
10375 45655 808772
26186 1186 422606
7703 10289 397300
6102 15523 165795
1658 19199 946792
23576 40455 384003
4003 29055 304087
34367 1550 640433
31329 36221 976392
16908 2396 32261
27598 17376 260768
929 44985 538057
29086 13407 166027
3380 39717 872441
755 43184 524415
47297 46569 44938
21011 47333 335915
6997 4549 97076
7291 30344 122897
9295 6047 2165
47650 32036 53283
34662 9944 538903
35272 11047 288313
30056 29523 354840
20259 18297 751497
48899 27965 539088
8712 32392 405303
9153 15296 783821
32155 13760 677496
13352 21966 544921
19227 43036 16518
1357 14578 549155
34448 22058 87077
42529 2226 943605
13158 47215 495903
29376 37921 543149
15903 40500 875123
14314 7789 564801
3253 19764 250855
16866 19706 547512
37624 26846 414113
33080 9309 236604
41991 22687 879077
4531 39246 73318
41372 22345 940626
39806 3079 631796
33518 44082 35184
4215 8274 139207
45284 30011 739966
33608 12166 83374
38676 19303 753110
34367 11130 67808
30228 6835 221495
25746 46454 773219
46168 40731 388596
10451 34825 135743
19091 22283 961999
29298 8453 487819
25736 29335 293196
867 45487 225971
27663 40644 592472
13317 49302 630791
32424 20196 660920
15205 22752 358706
27672 43982 432779
47262 577 709336
1066 33484 266170
34056 29103 602260
22534 27843 16019
34570 25565 606942
39110 14156 680934
14476 24617 156342
4268 20705 84704
33890 479 535142
13293 1937 686657
41679 41776 60390
21608 47628 99856
33507 13415 282619
874 37190 165541
13186 38050 521723
2577 44189 293535
9766 36627 43008
13316 23054 912262
25772 32171 855344
42314 19296 173430
15317 11180 739065
10228 26280 172077
32171 3421 646444
38629 36495 243831
38500 27461 544864
4533 15045 46475
48387 34172 808184
15324 1269 699400
19259 33403 182566
366 9661 543101
48695 32560 496929
32558 6374 661094
13945 9336 626796
12640 29132 112519
23591 22942 569329
3981 1010 962678
4637 4202 10393
4173 45831 239936
44100 36750 287105
3843 13273 308827
15738 43222 532172
18845 13589 163836
1937 35462 940229
1496 30088 471012
9336 41335 994898
26667 40677 994621
27972 6455 264384
9072 5025 912788
30359 8294 534092
11275 44330 142198
27257 38948 575199
1948 33558 411345
2845 37880 559672
4707 44867 465966
26720 19346 359873
16863 35694 950057
41592 14680 814560
44822 20876 115074
20885 1184 467083
25738 47162 464471
35212 9027 179995
14235 22139 689891
24994 33262 516340
20835 22184 516695
25083 37560 196355
47865 44076 103198
12198 27451 678093
34255 39720 223224
16012 20908 984198
2945 27865 327966
10744 20412 382923
30089 2719 383227
39424 35875 981611
40805 20755 180956
48478 31927 818552
25491 7291 652267
29992 21688 74734
19862 44460 967343
17774 25222 566849
29313 35662 592108
20230 14373 429767
4661 45212 817281
15258 18811 264677
32130 23945 964835
32591 24173 938471
20522 29644 533800
33250 7261 49338
31457 5589 866545
36758 33699 225269
4705 34961 103229
40365 5929 58624
46822 21247 819282
5191 32365 480592
32148 11428 144649
24162 17990 779709
38773 26635 77691
15551 4553 297688
18126 45534 118360
39278 34514 302416
23722 19094 397994
30492 652 512376
23201 45479 190029
9540 34157 803565
26332 29264 386255
43263 21051 285909
13186 5657 499774
13864 28261 811592
15375 20145 159060
7962 9046 965689
19820 26405 870902
24604 8989 528943
42812 22303 63617
3794 7246 501771
32854 38061 673631
2814 38603 503915
24969 5351 539828
11895 30651 780059
6257 43374 287748
44751 4089 923507
20194 41450 866179
25441 30750 612906
6362 14037 91441
33447 46097 255018
13670 9167 577681
39221 8509 254092
43336 465 323226
44082 26077 104946
6426 42614 828522
41233 39395 332412
16466 46530 118318
30331 1825 784946
45115 41628 714130
29199 24879 529807
36735 29345 881883
6596 23022 335341
8944 45028 389876
1218 29593 459728
40368 39461 395731
5360 21729 269063
16794 47830 757172
7980 35640 47559
9008 902 574030
23404 2503 234627
29260 12058 98809
33968 42177 415198
17448 13691 727652
30986 3843 609305
30238 35188 834962
12096 26752 686830
16561 5737 798081
37900 4158 166815
29894 6321 756999
10125 48867 25910
32586 1293 537125
27304 4663 545081
48794 47733 390878
35871 38977 605270
10864 47199 468171
26026 32170 65534
23707 27370 351488
46538 19228 153801
16039 27626 253141
42664 29749 507528
46812 47375 855824
33231 13395 398506
6100 22195 601670
15321 16010 950917
16675 33614 944197
48954 30060 805139
43827 1122 38143
5583 4836 514800
25984 45742 487581
42942 39901 872025
39702 44617 771618
43288 31211 612817
19245 40472 996166
46662 16760 180473
5492 21283 477429
33387 21093 424246
39533 44995 408690
39441 37224 92995
45742 37870 954551
31349 38666 927570
4569 40677 589726
41625 25849 675547
34413 38543 238432
48092 3041 618607
22745 15455 757967
13161 13248 268373
40744 25574 292467
42126 26312 968222
48392 29153 112924
6244 49494 226204
43673 14449 216963
14736 24534 108629
46957 37882 699699
35769 23362 379729
47650 14421 468164
42016 31676 150726
29316 37385 653818
1422 21054 962992
37134 31789 209277
9429 4369 553308
23851 25153 166790
3853 16341 388587
39677 17116 581347
32205 5648 584510
10169 25152 78891
27962 36078 251051
47496 1002 664426
33729 13876 715942
33601 43906 174948
2901 47506 778778
17321 16955 801684
26884 3044 511599
22851 40072 592114
26279 46045 910210
18294 16498 677500
16084 48869 551442
42194 25721 152048
43582 6542 137060
30525 24850 623095
14821 49322 963750
27127 9109 768013
7891 26899 156656
42688 11824 271728
9536 35026 531201
7482 38221 205433
40925 45034 891792
1578 37540 558256
49196 31173 968675
39628 35780 853882
19222 24614 965426
24370 31761 14370
16461 13193 888784
38959 37320 627281
9945 22851 262040
29481 47658 704603
1690 20327 130603
22168 11117 887129
11081 11249 996714
48726 204 583637
33839 19481 729797
42958 49266 472748
36864 3032 199856
42633 2419 690459
27005 38291 959529
29081 4280 418538
38224 39973 389765
8978 34472 436481
31476 49359 773618
46606 1708 364814
20638 18845 298765
17911 36549 262
15794 30514 814292
5016 14252 128442
22020 7741 574553
15775 24355 700162
5562 41084 13201
30912 31083 797441
5031 43023 683641
20929 36586 46878
32255 1582 18076
19922 21146 239556
35252 14748 233317
4706 18932 666859
37850 47548 255859
19048 490 931603
25649 8153 248364
26485 3889 645197
6307 19035 193279
29277 40022 148907
8819 27129 82281
33126 3058 228156
46670 45465 229842
19271 47120 179835
23531 4726 536047
23080 31882 10111
23800 35456 677090
29694 15597 721287
27301 35493 655806
47007 560 897644
42116 15824 46520
34358 35291 850433
9683 3457 770015
11261 46164 398234
7861 35556 176717
3848 33096 241009
27730 26584 661772
39299 35032 691418
19472 1705 366483
32619 17236 64225
42273 43845 309399
40851 11091 205944
45331 36481 110056
14973 23990 599865
4376 28775 867784
7257 66 361242
11859 40271 329947
37125 40415 974636
15191 26329 428436
48681 7301 542197
29308 18681 775467
44104 31952 126521
33548 3475 394873
43722 15248 485898
26889 8648 315884
2981 37783 741207
16917 8697 135734
16533 21826 916895
45455 46065 662800
28834 1308 454797
13697 27055 520013
20962 49481 525185
6863 748 625778
11292 47215 615823
20825 35075 228258
34137 10490 186732
38341 25843 699643
16611 45451 394115
26336 40160 720022
22830 16869 68228
14233 14061 559967
18008 47447 145430
25765 47315 322973
20029 4601 443347
6879 15094 150112
4745 25675 446482
37516 9856 259837
11019 20078 922025
4100 10576 396728
27710 10920 181520
31828 37243 359506
42553 22004 998945
36357 14156 961790
14418 46853 836471
4593 7062 799494
12915 32928 787930
30507 43259 244704
20372 32168 365202
48708 26792 954397
17293 39745 829562
45117 32631 636865
2245 24572 935247
17595 7540 765761
43323 37452 702132
36741 34238 965021
11310 33466 154903
25067 6685 132204
13848 40027 131134
47806 22632 434495
10057 41820 504170
47217 1193 438918
23599 38781 129852
39043 42112 377622
1281 28727 528429
35432 8947 283518
10981 11719 974236
11964 4814 961691
22527 33347 651623
16017 35801 503094
35893 4971 221671
48035 24096 309921
47195 13121 398160
38113 47682 942683
10174 37106 314448
45738 6392 247152
22165 27206 409551
972 34393 667137
26064 15959 503587
35258 14201 953223
24961 40952 667209
48982 19814 995454
16547 19136 261744
44843 20017 965778
44593 36084 423167
42320 35740 269101
41948 32398 247865
48060 19555 843113
24995 24714 645713
43839 47261 882606
19125 16657 233178
42870 5417 500139
1598 38086 3605
47705 23008 111099
42600 22437 996129
34030 33254 608471
27858 18608 434500
44735 44454 33164
48137 25275 461139
26578 31465 795878
8474 34664 315620
43248 35194 335812
3334 29784 510595
22273 34870 434120
42572 31971 675459
26084 20461 41230
32779 12925 616890
29475 35156 724897
8886 23953 531414
42361 14593 31188
1386 21786 316830
10745 5045 503866
34342 48572 740603
25737 34550 981392
25305 20753 133186
32730 9872 41989
13020 18543 712195
32453 20281 654530
18615 40955 291569
8062 43296 652184
18059 28371 457507
40768 14821 948864
42933 33267 221161
37227 31173 238768
5974 45535 184558
32261 223 185065
48516 49479 75680
16978 17438 186901
11135 4344 48476
15422 29537 73620
14354 19175 114336
25696 14906 694330
3208 9306 631509
15184 44269 940997
23571 9665 128938
7363 45507 215805
31381 34970 171039
37419 17525 492665
15796 47102 109857
22538 11577 117565
19400 9667 75792
35380 1646 328601
3415 47908 28700
45521 43846 426423
40065 4170 768446
49433 17760 161036
15116 44125 409598
36357 30730 486854
27994 24769 181830
402 40899 173696
28965 37481 229994
9274 22495 659236
2152 41228 315685
46474 15259 167744
29808 4826 505147
30635 40396 254874
16260 21002 456864
36435 43470 703730
46928 40932 670263
1914 35041 560064
43774 26065 756614
136 43538 995276
9489 7668 420150
26435 23533 830820
6039 19445 593642
36139 20385 850878
8955 28207 212852
1660 31047 602513
36308 11765 502264
26888 42211 745158
6367 41989 183871
24044 45021 719183
41402 5192 402760
12493 31650 282927
4922 42809 431951
36416 11486 163145
12274 12173 39942
20897 9581 984461
43145 18062 26984
22517 14209 318956
28404 24033 180706
44470 49401 324191
1295 20984 242242
7586 45048 18629
14791 37866 217820
35327 39417 999821
48901 31736 902108
19385 35391 477945
18183 1145 563507
49393 10032 635342
31179 46278 394681
23951 47786 274485
18147 41998 654582
11478 47328 951334
18214 49479 887448
29752 11861 603993
7437 17328 980486
34192 26829 84499
33470 28448 502492
530 20117 372325
15000 31498 389698
47796 14635 838156
47100 34824 173476
40169 38099 905880
39828 32884 616920
1982 19373 859529
30671 9769 976637
17520 11984 233039
47620 17002 783591
23724 41411 520790
16074 36613 186565
45030 11482 667386
10975 871 953754
37370 20360 477062
1427 47465 198712
45950 12674 732551
32773 4530 245339
1198 15938 494007
36231 18121 176375
48797 34128 927837
22711 10581 464339
48339 20680 432791
32420 4132 223107
33174 49420 657108
5854 47980 176501
2795 30052 145778
19861 24519 620399
5471 29176 207636
16422 20062 637274
28274 7348 474252
14421 21502 624881
20042 8147 540710
3880 16886 111876
36687 2085 639050
7837 39089 577393
10627 37236 636630
8662 8074 454994
33891 42268 258209
2162 31609 494809
49133 16915 548900
5389 49136 475946
9464 25428 380607
1449 30698 434564
20231 23549 700151
41913 37299 847606
36692 43875 177883
24940 7025 622229
45587 40732 672731
49352 18460 958164
28647 19271 930188
18918 41352 319741
36150 25061 875725
14699 11031 375218
4474 2767 394184
36873 11831 814969
11868 28639 299422
36591 18333 768503
2108 12874 960196
41858 8864 843166
5986 4238 405463
20885 27514 50316
5915 11631 402374
37789 9725 981728
11957 35728 207105
28368 15856 667944
44079 43052 219409
21909 48844 584782
20957 29470 150385
20501 13601 705799
38927 10963 977644
19319 30376 93923
7236 28644 859094
40749 49261 267307
729 27215 950227
4713 15131 863008
6795 20658 487470
9756 32905 494805
39847 4530 456730
38990 29942 837132
25141 23918 232953
46239 30669 995864
40229 34617 109190
9361 30037 830935
19034 45488 890625
18260 41137 396858
31495 4316 848036
48605 11148 419520
20539 4334 108385
41921 3941 636049
11547 18544 974236
2635 1160 578778
1581 36750 575554
31166 37251 855800
40798 35398 636683
48063 4544 286307
11448 12348 463887
32306 39122 27259
6687 9398 184834
28765 30974 208300
19235 34819 916185
31863 18446 635555
19776 45527 945752
45431 43448 228700
44563 15354 844830
22732 3329 704014
33093 21299 915730
41612 36401 927440
14655 5287 555874
25836 12450 650717
45024 48815 389339
5026 8411 988548
28230 47816 529278
29197 46130 759551
17261 31611 50791
39189 13613 594386
43080 22975 623344
46148 19837 129323
48190 13092 991358
39411 46088 597256
4857 16549 109546
30847 47182 766853
47354 15984 282375
9160 67 361767
6216 2065 590054
13166 29951 378673
25334 4196 299859
39977 41737 533660
19393 44024 843410
41326 38468 576507
36381 27152 379711
16475 14651 757904
27270 15051 897413
34937 7270 498765
40268 28692 338555
29390 11238 794460
35088 40223 204657
758 22798 467186
11569 34737 234777
37814 21424 505033
23576 15290 383066
10665 37824 829477
41022 26079 52389
17513 27744 470162
19478 30480 954174
17181 11811 321473
27160 8540 606508
46121 24076 357011
24481 6445 62719
10811 36518 942489
35777 22928 956104
47276 23286 153973
4965 23677 438578
14890 7210 347185
16808 11365 747434
19681 38618 47564
25356 13193 742472
8539 30871 709207
8332 23504 206749
22715 13782 712995
41127 24956 796584
46066 4015 633320
15749 47790 747808
33844 39398 190902
40071 24901 894863
34161 32952 506283
39814 37139 192374
47039 9503 803547
27362 48833 712994
30148 16669 534003
14335 46421 480658
4188 2964 168370
11784 12306 374399
40641 35195 261107
25420 25844 344651
38306 43408 611330
21412 47121 949374
45570 33869 300367
33157 47241 958595
8275 26137 237617
303 45157 256132
17993 18166 997184
11250 40005 893981
23361 11471 999135
40462 32467 541338
49440 34640 715952
37582 41775 527992
30447 18669 288665
45502 29526 491556
13719 8528 863923
18895 22388 123374
12532 18137 893051
43166 24241 163578
38474 37448 416793
1729 10613 928468
29137 13434 675675
8946 31014 25597
23049 33561 543949
46179 40915 186846
11937 29510 548560
4603 14497 208705
36122 41636 916354
26955 282 167830
3495 39578 861617
28946 32323 262188
41161 1850 195559
8670 4464 393455
9845 40608 903218
26370 37752 936505
6210 46259 742166
34398 20807 788998
9076 36900 410438
33847 36493 185610
45201 45105 527690
6580 13577 754929
33002 8319 196704
20380 34272 728783
21918 40207 715614
35590 35799 995365
915 42879 479798
26233 15351 164830
10456 42232 570759
4707 17069 434060
47789 32580 250673
38281 35291 888516
8839 48094 977926
45589 17399 3713
33603 17712 921032
10934 45808 445884
11264 37013 899767
42578 33225 102117
19179 23033 301580
35191 32839 890806
7698 33361 866525
7610 17170 109457
5501 8216 215668
25355 225 23423
37592 27919 824907
49080 666 853875
36275 7019 128113
40676 48463 783862
33371 13258 31083
24928 28602 544005
29070 17231 113155
13880 33697 777963
30376 41710 412375
33777 39685 583977
18238 24259 722720
22022 48620 749328
8287 15706 722249
32064 23369 433288
33297 18985 370266
22483 18039 353418
12007 31164 583381
8865 28009 81380
8817 40359 763647
42479 22054 25452
30026 13548 608526
8415 4517 314604
13243 23517 868687
4095 48459 815218
10402 47260 345175
39754 9943 916809
3386 4948 612409
25040 44898 36620
34183 15767 275036
9916 26929 601811
1724 609 248071
14674 821 520132
15398 42096 245867
31065 22043 612818
29211 9403 416317
6517 43215 451515
49003 552 576812
44793 35617 24183
17643 4137 929687
26488 13991 182812
26645 10374 697596
19950 44566 157981
35351 29589 888137
34105 813 138986
48219 37180 79595
34908 45646 314499
23989 23365 979361
42912 3070 434522
2176 3623 468280
8368 32376 748572
43599 38556 181040
9289 31314 403322
32101 28387 801164
47931 4562 556453
35296 5249 64055
17107 18016 754442
7463 37711 589822
48993 15975 731344
40681 39337 637727
10793 13128 728387
37800 30236 125757
39410 4689 552308
8046 27912 664277
28102 44539 531152
29833 45597 750945
31995 32254 337948
41284 21944 491000
2124 35963 128278
12293 37440 430369
22093 2080 558392
20186 36251 916489
3524 31610 821772
25985 13889 89147
1173 26196 338525
47719 13346 30893
18435 44440 827515
48024 1030 29414
8210 41682 740357
38716 46980 478494
31732 23144 513812
5109 30914 412396
10351 263 740979
37581 32578 292511
7021 25714 779854
3066 7803 375043
46372 38282 371990
22037 21742 283811
32949 10959 2432
35472 40999 617845
39926 34629 348203
24936 1742 823963
40054 17793 360422
7023 40827 741079
21816 7707 445101
12341 21436 804339
17694 40049 499686
46966 39712 93033
5501 3885 21270
47362 30970 535751
6680 21118 570667
16239 22897 913285
19170 44068 535552
10260 16395 27250
8875 47164 830232
1006 8787 117929
18440 36424 145985
30788 39809 372678
23044 13917 98510
28799 37009 197246
29830 22678 630389
14852 35047 778729
673 14106 169038
48959 47562 600674
35380 35010 205749
19379 49107 580745
21765 49223 618647
27707 35049 674676
41943 21739 502285
15809 26176 33427
37109 17070 709234
27377 14408 540755
9592 21996 179402
38176 36733 355855
27412 22294 486780
4267 43108 881313
25847 41690 546199
29938 13624 863835
33101 8116 148194
10908 15820 82684
46120 28592 439732
11047 27330 186250
13795 34027 125364
7209 46757 652894
23820 21122 352573
47136 961 302260
20681 31039 63665
40542 7075 442793
23583 46354 257642
15171 30097 971075
14479 34048 901272
37798 43902 158546
34111 16958 501584
44835 17294 427306
39336 20750 71477
34931 17598 196125
9250 45944 394751
7972 442 869482
12095 31344 440662
41690 12856 755646
18209 1100 930635
1191 40003 246258
25815 48095 214446
23095 18863 728046
12078 42030 876835
13786 29427 503851
42737 29797 854348
33620 12040 634073
38499 9788 339684
6065 42370 172614
27478 2555 905138
12605 11202 939643
22143 45505 6063
12860 33897 110190
10520 34878 260867
49179 25841 111362
15721 36547 659309
20798 6877 971467
9448 36459 480211
20145 44891 884762
48998 44595 52732
49309 10454 927868
42953 48351 875896
16954 10154 634538
31679 33893 274709
47349 1241 839331
21755 24437 820563
33381 48255 398552
8205 17434 844729
37757 45661 961375
6905 26690 965788
34657 40519 521976
10519 12066 133791
28319 49281 773453
19746 14559 79861
9719 19737 778293
102 30841 686169
31665 42991 51428
14515 27086 907560
2437 30797 809514
7566 39309 169694
22362 34855 349043
17800 48542 122711
38697 25756 647353
6656 16894 957891
41647 37796 857153
37209 32400 449020
849 10042 756878
19843 2448 681544
22406 6970 970021
44015 43406 466435
34465 17055 935173
23540 48150 114204
6333 36774 140749
11118 35487 761930
16980 46172 147980
27812 5418 878663
30321 1280 512544
8290 39184 146876
22428 49335 238776
28400 9020 264462
24649 19032 328891
47345 22441 220836
11826 34685 835229
30509 14328 141186
12600 40378 707152
43443 8275 668058
46097 7508 957687
28198 20022 664322
1933 38058 944283
48059 29775 697348
36462 18383 682749
29668 40857 446090
27954 23358 436082
6464 47409 114767
9474 26973 546511
39041 33777 6074
44388 33904 635075
16392 32235 944016
6205 7366 796725
43303 19416 408225
45052 5477 839438
22700 4994 384102
4094 25197 829738
44238 4732 372718
20937 9177 849793
4327 21557 887021
29818 13198 525756
47471 8478 181100
30937 41249 172494
2652 8193 554803
21075 28909 734439
25314 29424 395557
37260 36567 190468
29092 31598 799297
37114 26804 467831
5469 30740 488680
44271 7274 456724
4437 28253 80699
45252 35941 568584
28354 36524 431626
7810 35776 655229
18727 3461 862920
36083 3434 768279
14154 43977 21280
3597 5519 878453
38096 46112 155855
3061 24805 912919
16981 47594 105803
32609 7369 559281
30848 24206 825666
19722 37815 777196
2357 26404 141188
32464 18724 279510
41774 48374 300572
24979 41650 245372
27326 31316 513930
7321 11923 528403
9410 41609 801284
17386 3173 669653
43428 37945 573927
41234 32705 273264
33759 21459 986829
1103 49391 838879
24272 45328 699036
29322 22914 17258
404 45302 868020
37748 41189 651078
33437 9161 721532
43082 839 378821
10487 6968 753830
30531 13131 48570
36554 47392 795578
3564 26702 862848
6150 14538 483840
3324 36280 489643
36546 42840 290431
19410 8280 782780
31157 10096 409422
9918 704 728385
21572 41737 274036
17240 8453 635711
24762 39313 979757
15376 43610 108531
13386 46322 362531
47213 27933 927196
4433 28996 191885
15234 16741 708830
25339 23553 417289
23567 32704 771164
7046 11597 364767
49476 41991 8906
29809 43269 557830
2428 18197 265218
28013 18484 346485
31578 47466 135881
8386 20807 304267
39257 40588 559105
32210 25388 260911
8554 25377 268376
27229 16913 891830
25339 29358 879290
4719 722 646837
42653 46787 246235
45945 8321 503892
11018 2582 722723
39793 4083 406192
25495 35212 955925
18642 26170 329636
31285 2704 621854
656 5083 606240
31140 23178 280212
1415 7291 512053
9430 33403 637810
941 25270 342410
4244 46300 196407
22615 1636 118316
37289 49514 880288
6021 19281 651672
16515 5988 184774
26309 5985 364357
6984 15306 226625
48522 45353 19795
30019 21196 489892
33586 35362 34604
5518 25281 327867
30394 38783 904246
25784 10800 996674
30696 1845 95548
46236 8031 799772
40557 138 200511
5593 24100 2683
9156 16642 123059
7619 16887 227738
12155 27111 217046
31838 13738 796378
45042 45154 196511
667 15082 324882
32608 11842 416980
27844 29834 506596
30991 34784 905524
7901 12587 321852
36149 46048 428677
5464 27510 538563
32543 1550 769364
8489 21862 364093
34381 12548 540910
14418 5036 727532
6978 46153 735112
41042 22426 476147
46 172 902062
45519 28020 609421
17806 6218 803842
13658 7546 110708
6056 18551 298942
17181 33479 579517
29010 8838 412859
31551 20978 612638
26657 39344 272364
15710 38987 499960
28627 6044 472024
3621 34628 236822
29576 33297 703750
9029 40018 435360
42957 36887 437800
13923 8548 388076
1488 945 122538
48252 12704 571107
38770 38426 395738
28182 17422 663418
32023 35369 920676
6393 49508 102238
36064 4240 274732
32187 43133 585118
3686 11125 364361
28568 46297 542514
47608 35131 597336
34912 3304 577251
42040 33240 165056
13597 47193 622767
35124 32364 854004
34518 22464 234458
44637 17091 184833
33133 46849 26543
42083 45119 408791
46947 21779 626116
41614 3026 451238
21202 13525 769643
36910 1535 260702
15669 33535 832420
18311 22716 346423
48311 1239 638150
42088 44833 701082
38847 45771 685863
13194 43079 821511
13005 35577 406592
27141 30732 548184
16988 17490 46950
28798 34198 357459
28643 37182 869097
32057 9871 781847
38278 1976 906411
37076 26629 286020
21138 20767 787090
45650 37466 410818
35454 24867 59330
48116 3690 320568
20587 20486 522929
16332 22164 728321
5173 6314 587314
13552 1349 839608
39329 28509 161291
39589 24724 605357
31575 23263 589058
29473 21358 995412
16889 16411 409011
6827 30182 370264
34553 4759 908226
34977 26301 748057
35109 38517 754531
44727 37981 968152
45576 9070 449363
26917 22541 354403
21484 15207 9092
23744 30041 385119
16071 47306 441244
40021 19018 840453
32868 24895 74125
32595 47015 547418
9628 43617 922750
44471 7207 583036
24213 3825 805631
30894 47771 744114
46526 31253 86972
3329 43051 510427
41427 43007 59722
12337 17004 858715
47188 40390 58191
45577 10282 299236
40227 7679 911916
40500 27410 421735
11166 34069 689061
18857 45863 901946
