35346 43555
32976 27754 932148
14164 1214 361511
1700 5634 362004
12369 33367 162587
34709 32294 838031
27443 13240 608918
26585 14157 857729
20845 7347 36861
20874 14866 516415
29013 13616 183016
7825 3196 396018
32527 3707 294734
16605 22629 171440
4023 8348 408188
10775 5989 896920
8384 22446 741738
3002 27163 836908
11866 13492 796621
6615 9502 269466
20103 32261 832176
15625 32229 735370
22068 28410 88562
1048 5782 143158
9216 8110 23357
832 21145 519840
22497 14472 752314
5842 27356 666474
4931 27690 910354
29176 11359 171465
32058 8077 63564
32825 4148 642053
20360 14751 831775
28991 26183 52527
10680 24400 954684
7810 29078 253899
26412 20567 250336
23108 34014 143904
21979 31713 595361
1058 1518 338771
26508 24263 764227
17023 34757 480815
3361 12272 310838
18565 18100 959459
27916 19260 119346
25460 31197 621155
15472 25923 307032
12561 27833 278332
9580 33295 583419
26710 31068 45286
1018 80 226458
34293 22733 278379
4748 8232 35719
11890 11648 396627
8630 30735 779222
11888 17998 5007
5844 29928 534205
20897 11415 407000
6404 1316 425025
16091 13717 469714
2186 4504 257334
25834 25681 305999
22291 23248 694951
1929 19518 692357
1524 29078 884120
7105 26607 447276
27783 807 803159
35268 1021 351989
25150 18869 917549
15745 28041 829454
17585 2209 62638
13669 20224 129165
835 13601 537007
1844 14680 509178
6915 16386 243663
34673 27718 611097
26259 21699 133809
19731 14415 716838
30013 21360 38418
14337 21139 801842
26362 20537 78322
34444 2251 321524
28117 27899 61637
4885 30190 561135
19340 12677 981270
24730 28865 239902
18566 4951 283549
21831 24015 689552
15998 15849 411835
21830 25488 871811
15547 16420 732884
20693 3699 954683
9473 3547 761050
17366 25210 154318
12717 31950 559463
29699 30812 29740
25319 24216 555081
22026 32690 105590
10629 16167 693317
23418 35033 856879
25062 29548 524932
33049 13502 373977
22262 1007 253096
4289 22847 696525
3589 18461 356351
30743 19562 161942
20482 32471 253854
26498 15618 39725
34827 27253 960015
7770 10771 141399
25074 1920 661346
19383 27253 741994
16980 14070 771604
6503 6095 216754
5145 25697 409626
8489 13031 456662
308 22962 448086
12525 24312 30736
17301 5558 58225
35052 244 477387
3890 25724 637864
2528 3460 577632
33384 32180 275915
29134 5634 53880
17270 28647 994020
2900 34014 796657
33668 14257 849149
20555 14419 72604
23421 33329 130790
4178 717 536235
12693 31198 903181
6519 33268 94494
29966 871 291999
32258 21783 199725
23420 27260 461638
6582 31551 811645
22423 23086 980265
9846 20512 79223
19203 12895 353982
18031 29472 81015
2981 22629 549283
8859 21181 325973
14292 25473 444580
15678 23797 593918
26431 26957 553334
4978 27705 161164
735 14094 355293
10821 35004 162207
28563 17767 558169
207 5723 624436
28462 10879 470982
2050 21435 908884
7862 7232 300890
31359 29537 170190
15767 14637 192346
2599 8208 536351
978 29644 596696
4660 20101 12847
15777 17204 207886
4696 257 159360
14055 10387 134072
24930 16811 861082
8114 26999 703086
32584 23224 302305
28492 30075 898947
35005 19886 58968
13475 718 323200
21630 33562 105237
30650 4669 750795
18052 20118 347132
1987 13802 730533
15341 6515 52588
5741 25564 880821
7728 19047 213646
26884 20142 327663
29107 31992 362344
26331 25880 167219
4477 451 132327
21798 1175 315277
28252 27840 445020
31498 21987 944310
17565 29368 136646
25608 27985 91643
15488 22248 862509
24876 1045 751327
25995 26231 802992
20912 25896 691898
26605 12615 202552
16965 13298 570831
20026 29785 821358
19749 7172 346189
3534 5837 555208
2254 4926 703180
27840 15743 353069
24161 32194 326148
19564 34541 732381
11232 5152 616457
28389 24687 404685
19674 19610 941716
14560 11567 576236
35038 2 797284
28668 11858 766799
28123 30187 139889
19957 4690 320131
25079 27588 959500
21375 12036 133108
914 5868 963005
6222 4543 773512
16701 10169 204108
5575 30540 382603
1786 16768 84128
1188 9041 925197
5764 14029 978054
2030 31180 161334
20251 11734 558877
7458 3124 399927
28965 30741 466987
2666 17416 955806
28303 17970 826372
19247 4887 417170
34760 14233 466332
1903 28104 76456
31578 12683 177815
16396 21450 995267
14589 23134 374589
11476 10643 243463
12194 18338 271775
34775 23463 324646
10706 5916 197538
26069 32736 782061
7943 18001 3828
4907 12780 997193
597 11384 317435
18616 9519 819332
26397 26336 469105
11522 17001 773138
33719 18839 598320
1799 8851 765085
34539 30637 852224
30563 85 23438
13193 13741 942961
18805 13852 307894
4875 15718 487257
13039 11937 330583
1926 30192 749582
25894 31047 305150
27956 30778 119134
3050 13387 302812
19750 3157 395994
3371 27270 476173
4897 1603 244091
17794 30646 710485
26514 20308 266359
13507 20191 184279
6917 18429 897297
9616 15968 414782
18764 504 505627
2442 12486 166708
25573 13392 279242
23361 22020 234792
21000 20273 920932
31840 18709 458166
24764 3262 881395
10062 887 28446
3256 30246 986017
17865 9387 277163
4860 14856 317006
23167 20088 456211
17145 6747 737016
26003 30568 661312
22515 33561 156760
8188 26299 38536
29551 7344 681016
17388 22449 303343
16546 32571 438208
20828 10602 775166
4402 32764 421603
7842 11966 358536
18549 34789 131196
34967 25924 645413
31751 22502 826324
34171 14850 790753
10840 4040 44451
20872 18521 380972
24361 14991 551793
32929 29761 603663
20345 14714 931840
20685 2890 44558
236 13183 998625
21858 22377 643275
18667 25273 174617
31193 12163 988175
32374 21265 359893
33459 5320 297651
15548 35037 146521
7398 32199 983273
6383 6064 69099
8260 23614 822112
25655 11454 941926
26383 19793 661799
10404 3379 514938
7310 15237 548144
31293 3883 607743
11086 22535 258348
4444 20534 634271
22753 23428 232483
27758 28149 689371
13915 31431 670807
26412 21538 516935
35158 18076 905220
3281 8477 209676
25235 35023 313217
28766 1103 428620
29181 1164 239200
34130 5081 743143
7894 14698 599544
10866 17368 325460
20815 19297 362042
32057 24482 568230
26012 16017 932081
5569 24833 260556
25674 30296 189029
24930 9404 340194
11544 28750 618135
28156 22457 662319
21202 22122 294123
19650 15924 249759
29078 9491 616183
17807 24884 838406
1628 1680 261759
14989 30316 523973
28502 1110 577601
3841 9889 682795
3508 33705 245228
8878 3086 587914
31341 18254 605358
23505 24043 448628
12465 6386 575297
18443 31931 649466
12229 148 872924
7055 4859 455550
25127 32687 191473
11090 12960 147262
23560 9500 799525
27336 10732 17934
22236 33541 317613
6834 32332 911015
5406 8108 541980
11866 15664 23629
5405 26516 580232
31481 25178 880806
18196 26716 138885
10325 14912 400606
33477 4388 264391
7883 23325 21025
10931 12106 75129
24580 27416 666100
10844 21974 834332
28028 16764 721102
23440 30759 504589
14232 17567 271340
18506 9364 370030
31961 30118 498616
10225 31845 707378
29076 10651 121045
28552 34480 86331
13336 32539 311646
11324 109 844800
23760 34805 677596
14590 13661 625208
31298 23422 512623
14413 5794 529758
30057 31633 199153
13072 5627 936318
19472 25289 855996
34507 17893 263133
18469 19892 532043
27081 24619 791869
31552 23383 62333
13584 26835 178971
33963 20246 921745
29952 12804 319813
32342 393 77903
31113 9282 85148
32335 15931 639262
11571 11317 849068
24768 3332 37955
24932 16653 370591
19809 33070 336720
26049 31497 14500
26847 22330 431765
20110 4617 648447
29870 22058 926019
15271 33488 993693
24790 6294 795607
12743 13636 98665
11181 14197 736448
15480 3138 904148
26116 3010 86041
13361 16081 15775
5329 7820 883007
33360 34389 51196
6280 30549 126222
30803 22975 733646
16501 25103 532003
6773 33605 761215
34032 32625 9412
25277 30209 869099
30616 14097 979853
26769 8329 604815
10404 3366 619156
30793 31798 960299
12535 24322 753312
3002 19657 648071
9532 22197 150238
30258 6475 369836
25006 24795 963417
11010 28580 659697
15696 6606 735860
26584 33 414009
21895 24468 613284
6985 32539 374205
21901 29798 443381
2136 31384 919802
34781 8864 428302
3908 3806 33985
15754 34024 626086
1802 6889 652430
7539 12695 612117
25611 33092 319657
34407 9778 74299
21571 22214 192482
22546 10632 328448
24675 21270 310574
28634 9847 381096
18910 8607 668825
8144 18485 347281
20925 21650 190675
20595 11424 859611
24161 2516 213758
14246 32502 796228
6004 13184 124771
2367 3868 371925
29835 34526 815019
14848 4556 560583
26003 8261 161984
5760 19516 802751
4548 27330 915201
30437 8142 82076
11692 25996 254001
5254 28866 522804
18136 27300 830954
17871 23621 781243
35294 24877 769978
14834 32183 784872
27634 8376 757136
14988 26377 23935
20115 514 250735
8828 33765 795038
27441 13073 690299
8175 13884 758273
7134 4195 605937
14749 13344 470524
34604 2306 434130
30835 27384 397750
14442 27165 259385
10293 29314 943423
5237 32171 710824
28664 10553 881055
3949 24141 282251
19520 29831 256960
6966 16426 870538
20496 25691 203597
35230 25821 236457
8453 29331 593468
35141 15211 862535
22310 14104 508443
31942 15723 720633
16666 9943 217099
549 22674 937356
6770 11124 742429
21106 30035 324009
13156 2472 402801
516 6065 22801
28609 10612 174922
1504 22280 99220
26458 8622 267442
28842 9414 563281
7422 3426 531222
19625 11429 547546
15043 29091 262205
13049 3636 933806
14490 13301 604374
14931 16628 738809
25008 9432 333112
26800 8198 250298
11092 19648 908875
9237 27421 909876
24610 9595 57898
24457 10628 297059
15992 33758 212656
11166 17067 992823
11184 28738 401637
2812 28423 13052
7503 19647 38474
22800 794 293909
25446 18396 703346
15730 30788 42761
13346 30932 991362
4688 24603 931653
17640 20930 382234
14241 17972 854895
13525 8487 332759
34463 34613 918168
21560 23694 89147
13296 27499 805586
18041 4962 777890
4935 22601 89139
8406 32136 604856
27093 26603 183459
11682 28513 760547
1316 32318 180556
5599 10901 508240
33653 16972 67261
19034 4296 243778
12972 10554 375233
27042 28496 873738
33490 24818 753103
17507 15143 215213
31036 26976 741521
14640 18719 528338
27643 2447 935994
3808 22260 179261
27658 10864 992791
4026 7902 722539
6096 10866 700296
6943 24840 294709
21504 19453 661528
7113 34680 949843
32358 15870 649467
13172 2532 1484
16915 4120 302113
18885 9342 318883
29492 14642 994257
9652 21794 962277
29312 32252 265959
9445 3619 697720
7351 3971 178767
26600 34339 16427
17298 34651 74405
3151 14969 219570
24562 6705 375116
5987 24471 404571
12713 20338 21279
26876 19082 628656
28553 14102 865591
24715 3896 960224
4687 21897 26930
22967 2267 71004
33503 3528 81531
7196 2732 387493
33157 27535 247354
7358 19024 866500
26558 8704 249519
22750 7331 937227
14236 20547 701975
31987 14885 635396
25467 26653 755578
3524 25619 256544
10707 20991 647101
17700 6607 485925
7252 1328 591689
21295 15758 583468
23421 29945 649158
16350 4305 67556
10786 2908 894186
32363 16093 480072
13983 10422 712769
11340 31326 909435
7892 34238 355884
21848 14638 676647
12465 30994 122135
1772 32594 219024
13964 1039 79306
30310 8012 245892
7700 32455 757498
25569 4063 701589
7941 13388 420441
11514 10167 250486
35109 1637 245300
24112 7016 760582
21599 31512 638445
25268 7413 909816
28546 939 419116
6279 15713 883286
642 29869 901442
14551 7788 28004
5212 17740 137416
15765 21354 628316
16023 10381 480410
15096 27985 164928
17443 9328 522288
26954 27216 27271
12110 24188 764205
22740 12321 934077
5260 3335 633378
13356 10998 899216
28315 24153 366263
3715 11760 868181
29035 31101 206379
27762 63 819135
25790 33507 815408
22849 18681 494213
12361 4574 551706
17764 1607 681887
19254 683 110075
21134 5008 960482
28914 20241 345681
24017 34617 988882
10556 2691 174359
9597 16279 88420
7296 22962 716607
3222 1241 795367
30070 18337 624408
30716 34477 803587
17531 20920 447736
21314 33706 714008
19515 4644 148881
20828 14902 345668
21715 19013 965980
4026 8711 731715
18441 28877 553170
14211 18710 136965
2602 4065 217836
18276 30994 350525
2959 31179 352680
26792 27417 830084
29661 25915 393830
8785 23408 643809
4758 13146 692621
6268 24486 600031
15724 16964 218735
6919 20443 575102
25090 32787 367629
1708 1005 313220
2321 15745 427692
32630 15814 17594
17042 6533 897522
18824 8731 664825
24136 13880 780056
23876 19600 863691
15774 3585 651437
3932 12127 891875
15077 17387 344244
16808 7909 777261
3836 19782 626253
5542 1790 834408
12302 916 554649
16082 9770 104412
26596 8574 78836
28798 25578 568948
11911 21764 675011
29459 955 256379
10047 19215 571091
3561 11278 487511
9056 17411 878807
31831 34326 958912
13867 22286 487819
30638 5816 816723
15505 9583 336186
29851 21047 293125
25397 4386 728826
14057 11232 50677
5503 12751 531998
15685 13162 408453
11500 28631 498584
24750 2846 623978
12533 8746 273918
9794 4784 347840
28789 1502 111924
19414 9377 49854
30383 6720 124842
5662 17823 724002
9188 7692 819669
9991 18881 213898
27010 25867 964435
24059 29656 724919
28305 23434 577600
21101 4406 743603
8070 13955 938724
26037 10442 290729
35175 24311 865811
27637 8711 364684
16723 11614 578690
14714 12903 794400
23302 33981 371182
416 5890 318331
12721 25868 701820
31514 22603 299577
4174 34868 896679
24147 28317 44770
21913 32731 728999
6425 4734 965123
17224 34258 801451
26087 2494 323082
31454 6489 937410
11954 29066 778724
23714 6103 219764
19325 14514 210263
6102 16453 476282
33166 7470 587209
5317 4669 865631
19675 17881 986093
25039 25688 382188
6756 3144 883487
2913 32839 224202
28071 22592 150857
32481 27543 731729
2008 27310 101671
17339 8467 172140
4185 22461 407765
3796 20552 916175
14729 7859 535434
8110 19387 329296
13595 30662 135580
1991 31174 961302
23750 1280 986145
34336 28620 202363
26154 26739 3980
22043 9851 982205
22940 24859 595182
2591 26300 141869
30311 17804 156227
4403 26561 662847
31062 27944 52926
10775 24430 44325
16677 5486 299136
33529 27906 51011
20517 10709 875683
8091 25472 217067
761 8602 105504
23304 10551 607563
31611 10394 54940
15882 14525 228390
1222 10884 527513
23343 11874 117581
1992 2986 37986
26156 33285 27240
21926 24816 910605
20914 32340 336779
22916 6900 548042
31328 7280 109390
6527 28756 901373
20437 34222 134512
20780 9388 458921
31049 2902 704554
14502 35049 230839
10800 20566 73671
2861 13530 57852
8489 18139 173855
11566 5715 569784
20341 26225 767856
2027 19171 148424
25805 6096 426083
3364 33746 308638
5660 33389 984004
31367 22905 652925
23150 26720 862733
18043 14144 945830
23381 7753 389041
3129 21709 242352
19815 7363 3660
720 26813 939846
25716 616 780800
34920 13538 360270
22070 10914 67717
29547 2174 971768
6862 17703 646095
14107 7898 236513
33246 20396 363416
3792 18446 886404
30551 15153 35701
16285 12134 531004
2573 2811 905838
534 31896 116489
9832 6380 422847
6537 33199 400164
30689 33194 52229
23429 23139 755393
34474 14734 236273
1914 34959 843575
1278 14695 341276
1004 30524 556284
7176 24265 958185
21282 9325 549904
5360 8009 221640
10635 23294 80173
22853 5858 127201
34141 12351 865562
13893 25583 250924
19518 31721 320461
19551 20063 105002
18412 6021 321657
9762 12719 104290
25098 5618 479426
3737 12767 458690
21685 6066 398573
34661 28358 483855
6967 24987 616908
3747 12990 409380
12578 27882 479355
15914 15758 521085
4 14414 724863
34670 32477 972747
5679 2494 158165
31867 19904 898425
21936 21070 115851
25782 4302 537533
28375 31471 214840
22419 26909 647079
34964 6834 24366
26536 28325 820737
31577 5390 439841
5123 9035 753772
23667 25264 206087
19230 9554 222005
13685 18074 365482
18535 2923 165356
25066 12965 155815
20405 16758 253889
5251 32544 590180
30902 30865 894040
24668 28259 653513
25243 1980 755730
32739 14680 955187
33007 14576 422183
22082 25949 951263
6530 15215 294959
9974 7605 131721
26129 2192 411942
20566 34477 593275
26878 9245 142044
10527 30705 416373
14365 11345 684068
2802 32464 223074
11786 27594 248888
19256 19298 576469
9256 258 310617
23716 22924 678137
19151 35044 135064
31917 12730 371143
35257 20579 275019
19973 5043 669304
33499 6562 773353
14425 34168 662997
1841 3843 577132
1475 17196 676351
27295 27857 723292
5843 28163 912426
7717 19982 194168
25808 18703 472966
6023 34534 736699
32082 32817 934153
24338 19116 682157
19765 22345 107347
5211 16269 425645
16270 17506 634646
27505 3887 830048
16202 6377 620704
15261 937 607181
2537 24860 361058
5246 17446 438004
19208 13364 800658
31900 28951 677296
33516 27428 513165
23823 33437 238919
13650 6381 777651
22476 34275 235272
33175 2958 603166
11682 16657 101867
34610 29759 21908
29695 9397 357950
1174 32640 546224
20000 33272 645563
27408 17930 985399
18242 24450 216660
29877 15748 78476
16586 8902 44318
8332 20131 754015
15760 8896 89254
8736 22930 538341
8897 18034 633110
1300 2304 79629
17409 25832 698396
28775 7287 417107
22446 23697 28990
2127 2408 284949
28285 3700 865298
4096 20780 151127
16951 21528 575210
18172 35094 166085
14541 9822 895337
9935 29566 652909
11690 31658 385555
22332 7851 455035
30323 19911 158329
18499 16865 807116
22790 23675 569460
30970 1780 291553
14393 26512 497277
4150 2594 85598
8041 1602 309806
14508 16407 947948
1421 27155 366285
28311 15814 753544
15382 2258 28785
31219 31178 366737
13959 30305 680304
18230 2527 207141
8117 6371 918677
6507 12462 440947
12187 33498 561064
17286 1433 529238
8319 20539 673455
2814 11013 358939
31506 34997 746258
28605 27476 48499
6883 35063 93875
3865 3345 166943
13746 17970 549613
28398 16393 364055
24956 23608 850274
24661 8246 379362
22816 2156 80936
34465 16104 451099
15473 16267 844270
5129 16048 164157
29367 25979 646443
11740 25184 71680
4067 28929 521902
4561 27334 941646
2164 2918 182437
3724 4814 768241
17282 30570 39215
18806 28557 186040
13813 3965 869209
4 17640 808824
2692 32087 427022
5979 31688 543166
24554 30492 386218
26805 7699 372742
12938 48 266350
5637 10711 409551
218 24774 435271
23046 20388 559431
8320 4576 454967
11657 13117 865729
3999 34155 358560
2921 3919 11383
12311 24119 281890
5829 21562 583946
34165 15014 316132
19941 12244 924260
7077 4806 75830
25128 654 459059
13746 10824 28663
15531 14302 805507
20815 7540 487515
34650 28650 966991
17992 35266 493613
15556 23718 440515
21217 11269 250850
10200 20929 968310
16280 22271 531770
32951 2577 641777
14331 8622 898475
20539 10954 864075
25266 6333 553179
9231 6662 702108
32969 8462 44214
32605 20930 417376
30443 29283 847989
32054 3056 754982
5433 34724 459770
24702 14948 27866
16221 5407 871018
9638 9355 19608
10944 17382 871416
28685 34480 67029
26558 20171 5756
9351 32907 177383
2281 11951 872000
10503 28623 31885
30230 15100 863879
288 29890 501484
26858 27171 190558
16304 28221 534715
11242 23182 639836
21754 705 713000
29318 16146 702209
928 31837 946239
21819 9347 200348
3820 5468 406112
8326 4384 690665
29302 27799 615919
34521 30362 372964
22735 28004 307887
11414 8 584743
1593 6696 263688
14450 15716 518588
9774 19048 81549
1089 7812 495700
14523 22244 175649
31278 30242 26622
17298 1128 349609
29422 13534 512668
18083 13964 286422
8577 4745 759396
2835 24552 833926
10415 1374 354715
29160 20384 257078
575 22719 541586
21728 15530 203914
24847 32187 42398
22551 30388 708161
30885 29917 764395
8481 1254 477794
5402 22265 600593
24677 2540 681424
22942 26142 38044
27047 18937 319273
33626 34850 133619
25819 18459 688278
12506 15487 879127
32824 18358 720577
1599 30444 184058
22445 23065 819584
34724 4061 888579
14042 3742 82483
32423 8421 596439
6778 7505 796488
29908 28154 868733
22163 5478 775660
27590 4988 117896
20495 29635 539500
17638 29087 158803
31551 28190 21967
16278 33488 394414
33010 3918 846916
16045 6475 858849
25276 29881 308012
1734 8614 335020
12519 31478 707180
10188 19305 562195
6591 943 8335
33493 34397 241883
5667 566 971401
9411 21398 15424
18176 24437 195810
34991 19222 52430
20107 33486 765141
4172 31276 120836
4628 32228 753862
18129 14315 682042
5248 14210 454179
10316 7238 575839
18599 212 643478
2472 4046 34175
20705 26025 535520
28250 2176 906457
12528 10740 782545
25362 16635 342165
16955 20208 356039
7080 14626 87067
20450 12818 874291
4647 4010 570552
27035 1224 50208
34588 25479 755458
10602 182 333212
14609 8525 699943
19094 34225 252804
28964 19450 721759
23292 12002 226203
4062 13565 441862
24345 17131 555729
20242 16103 906732
11836 10449 700628
28709 8847 84810
16715 25691 701674
8621 15242 86462
20478 25610 521279
32684 4792 62207
6840 10067 843952
1271 5864 167792
12821 22499 194633
6640 19653 726011
30696 2099 41596
29790 19391 990534
17799 18166 126531
5526 444 274654
5442 8051 558421
20754 12589 404143
21398 18439 916571
14801 3659 866731
8342 3793 83804
16649 32886 408242
13805 10335 715799
25036 4632 652609
7447 11079 211827
23424 22919 727899
21830 19616 628630
31148 14347 966572
19632 9919 592737
32723 4431 1474
17811 27104 858217
25531 16006 478728
10166 30869 633489
11789 818 5545
8729 2671 859020
15544 25024 25520
35297 18778 113699
8851 18200 883323
8078 19919 920516
13348 25988 441687
2937 11280 936301
3237 855 520514
1826 30832 294013
28733 29954 203670
14427 28179 688024
2027 11347 429031
22597 13596 783156
9056 7138 458245
27079 35126 829236
34192 34457 672854
17641 15794 860123
5669 19064 340953
10082 23700 919964
175 26052 213206
30490 8928 265191
30021 1909 415578
26812 26849 946071
7427 10987 926282
7341 5281 806192
19939 6325 993609
2688 33193 757629
27899 16753 313977
20812 19495 985266
9682 25911 767129
14585 9252 842610
22276 29139 809847
4160 12643 830819
857 23382 463229
12053 371 758816
30288 980 628538
34038 11603 810908
12827 26274 62942
33223 34430 396865
12732 27401 880229
25822 28889 743972
30103 33150 134572
24658 16929 791378
25700 22733 339464
23191 3158 759856
33486 18992 520825
601 21551 495145
16172 8814 202286
25570 4021 726856
27609 17465 916046
24823 22629 440121
31015 29809 682780
7490 29639 714088
13503 16630 688397
4467 12616 45776
27908 34736 566639
9663 35082 422875
29878 665 267508
5841 15447 799271
28126 34505 817241
19533 18898 845637
22189 30350 488939
12309 5071 214334
21007 30955 729644
660 27197 110063
20019 2408 628800
13135 20294 223285
27009 6091 112003
28721 14720 394043
5918 26245 618603
27692 2480 649061
14771 18471 948318
5594 13350 41445
28272 3461 793344
25442 31715 368976
11487 21887 712817
28254 3266 928639
20621 22202 589105
15751 7683 312187
19435 30085 938588
8186 25309 456210
1324 14601 777378
11833 5157 306563
6146 27024 617577
16216 24287 360246
26201 7395 7004
26778 17714 391046
22440 9656 826399
16214 32467 389124
11644 28157 670688
29462 16240 304498
10265 1946 56768
4253 32911 238448
5290 5301 324138
272 23498 28670
18824 19985 834417
8510 1545 924097
17669 18334 555336
9347 16978 816590
19479 3242 729725
14363 20286 116373
34977 14143 658948
10096 6555 517535
15523 31620 13241
9653 14639 471780
15862 32668 440136
7021 15863 668728
25915 3354 715678
32906 7820 147670
2525 24301 102572
14319 7012 519861
22998 21623 311597
15189 31550 538002
27314 23388 148503
14883 30743 475480
19587 30420 549459
20230 33249 599790
30612 25846 652857
9775 20537 602584
5746 6017 809549
13985 28281 101138
27296 34210 223715
24283 13224 993011
15941 24351 865361
1967 12598 37823
5722 22121 392459
32788 27019 443748
23164 20431 411497
17752 28031 402551
33961 29201 847320
6631 33389 640541
29475 33755 450392
16135 31471 128977
25226 3841 328729
34948 12774 481394
32585 4772 355779
28376 30101 123964
27590 26542 840463
6335 21916 736690
21682 2826 377761
24841 10746 62374
20088 33471 929392
2349 29540 449308
14091 10297 433035
15066 14079 327417
31689 29517 358844
30678 21806 916551
25804 9535 493114
1131 1393 420452
33584 24101 547497
15039 1589 223819
23469 27453 160940
7259 34938 994045
30040 18237 765842
19062 31549 372400
3585 3929 987317
12742 4065 417922
5520 20035 979282
211 15167 942924
24529 25599 490310
27987 24275 816632
3995 15024 207993
29265 21360 7633
31657 8776 642740
27251 3908 187993
916 21153 41013
5595 12026 192872
13505 6204 475211
32364 4295 1718
7823 24729 84696
16439 25021 941873
29606 1908 434602
1370 27698 905905
30994 33642 604018
18106 14007 589925
26594 31714 10198
22098 34379 472570
32536 22756 74831
1477 12551 959904
12395 8690 872492
24517 30791 234774
25044 3854 158553
4605 14745 594035
22755 32093 133386
24088 1430 996734
27322 34608 272647
10588 27723 790345
15601 11511 373298
8322 26818 7324
16088 15682 521345
25262 35315 697635
25552 16566 587562
18244 23850 961730
19335 24691 612253
18568 2293 944707
20337 12239 105549
419 15161 53945
1148 27214 442423
14078 5757 864711
4355 23448 794997
16542 8083 711460
21495 21698 782513
10705 13252 163026
30999 12550 521985
15151 3314 326547
20658 8541 299859
11928 15859 937602
14357 11402 500019
30356 12442 505853
25127 35328 522793
22101 10371 436345
18179 35201 42023
603 13257 115456
6064 25716 622564
688 3199 697402
4623 15468 374682
28096 12201 196324
12881 14122 111003
8964 34222 391147
23703 34506 874554
26920 4147 810111
2827 18636 115385
15723 33445 194634
22265 29680 937625
5479 24768 954541
10184 4108 391627
1586 13365 765305
9505 15345 955652
27296 32756 826117
7664 107 825744
4349 29444 512110
33088 34275 955115
17386 11092 679527
7808 25750 138242
2861 23888 635411
2549 30291 813871
7338 29235 181534
33983 20731 240669
25205 27254 338199
15825 16994 545376
1212 29761 314800
5345 9570 772069
6686 27007 532803
25997 13817 878386
22104 7250 808041
16283 27271 797383
22365 2463 574655
3145 10080 735497
5593 850 880738
23022 12874 775304
