14630 58955
2234 6957 594121
5645 453 339117
11828 5514 742692
4373 14008 575222
10183 6484 70514
14134 4806 116208
7891 10061 514062
7552 8590 188040
1136 13772 296156
5744 14444 805065
1220 13985 194256
391 7827 874121
12122 1554 814819
9499 5362 713459
9114 8365 817198
5712 2978 219737
8903 8225 30343
12537 10791 184596
3373 5395 358870
5799 10604 223287
11755 14454 674989
13472 4349 115455
13043 8806 421925
10130 7082 802812
373 5854 18171
3128 12609 387766
13552 11285 73166
8518 7508 63243
13835 188 807896
14613 7211 150978
2392 6050 69582
8972 7542 127034
13290 8179 918295
13805 9169 69952
7549 3148 777573
546 11040 992910
1973 12031 496543
3144 1089 572105
4827 4521 474714
13287 9436 208441
3418 12065 583993
10971 3425 921669
6998 5667 951189
2870 14381 763362
11688 7756 851338
11640 11385 578154
1229 13204 794898
7020 4902 111988
4147 4297 110523
4116 3207 268608
9769 12256 415976
1453 4057 133849
4376 4710 157044
5244 8985 361790
2646 7559 877137
6907 7513 671826
11170 1847 674473
7319 8467 336952
3265 7150 829959
3381 5306 459019
6102 3807 861234
6400 7136 850791
6307 4606 418789
7922 1510 618049
250 4962 130316
7304 11279 661857
7388 13715 10157
5793 14617 165473
1279 9660 653381
6184 10325 352630
3447 8669 657245
5176 5519 491833
11746 4677 545020
5815 11528 474016
13933 3010 757916
9309 2501 21277
5735 11704 745792
14197 4584 384166
5730 8930 956383
2896 9428 662807
7616 3997 485432
14168 2606 288818
6312 10890 455803
2620 11439 559338
3369 1683 935575
7049 8534 518881
3387 4259 304753
9077 5677 606376
9706 8780 671748
5600 10972 738034
3056 13303 943062
9916 12953 77575
13730 3980 306261
4948 4201 599267
4495 13312 473620
9381 4444 551703
6136 192 156740
3000 11510 968647
10449 2661 672142
13010 12463 865288
14431 1052 405035
974 7453 857189
10024 12365 891740
12042 216 460576
1319 8784 949909
10807 10075 413242
11248 7165 331682
11793 2476 250142
10405 85 105239
6111 13479 212847
10051 7457 287116
12108 7955 109197
14583 6524 130255
8530 3122 400144
3775 12340 707975
3166 8278 517201
804 4853 890161
1769 5300 74222
1475 8529 265356
7045 7933 706685
242 3719 683179
840 5684 697655
8342 12626 428580
11729 8541 822680
8242 5547 751386
11330 3277 411152
7369 13254 454868
9576 11640 691529
1157 995 705851
12575 7097 816739
6506 3595 52275
5847 1691 652946
8195 14051 565937
8649 12781 221827
2082 4393 170396
4250 14153 820870
7570 1951 430779
5094 2077 785994
6752 2161 697417
13168 13060 790826
5635 2058 936935
11973 7624 981404
10703 2831 464241
11585 5783 621831
849 10181 348705
13788 12828 226723
10022 9594 336945
13797 13241 845457
10956 11277 771902
9677 2173 598626
12486 8538 973556
9047 14098 778435
8067 1248 210465
12136 7332 4940
5331 11579 450091
13882 5413 296474
7616 5163 392128
1202 4906 20013
3046 6192 929918
13140 528 237074
1934 11564 329592
1666 2932 862456
1708 4837 890860
5905 3174 594013
9824 6572 773184
12287 8075 778054
3671 12814 573002
9309 10274 306567
14027 2359 235696
13266 3555 98217
14625 13001 271599
3957 13543 798719
796 5882 678403
14077 3945 42194
2349 5846 190693
2181 12440 533832
5901 3358 988658
13834 7322 806059
7140 466 820442
1202 5525 250529
6907 4689 944094
6999 12683 140766
10009 13933 94715
12052 2641 983258
325 6947 136812
11964 9976 609255
4151 4324 907337
220 387 390349
13107 2735 519007
11452 5391 43624
5464 11790 635990
5399 93 116280
12747 9261 429519
1394 12839 965781
11150 11315 429793
8287 14435 978012
13168 732 764155
9651 5168 743807
2198 5243 441831
8728 6922 255102
799 1707 723194
5836 10583 35393
741 10736 445985
4236 9841 12677
1047 4835 110535
3002 3340 875119
2265 4778 252657
9337 13640 880891
9601 14596 994368
3355 6809 837063
9274 3425 949998
1251 9797 207242
10390 339 650902
14395 12510 16507
11941 1958 905615
5403 4201 160437
10295 13223 538760
10312 3949 910634
4548 432 281649
8256 6346 174487
8700 13061 761385
10100 10610 234963
13802 12663 968596
13165 6411 122751
10090 7826 232474
4515 10730 801598
4499 8887 187971
11586 12677 464003
11794 9334 618363
12759 7362 137171
11628 10987 410312
3556 12877 31295
4743 13152 746217
10013 12723 545781
4960 11182 134991
2529 12714 393225
7185 11383 27371
8769 10211 813159
4966 11104 282065
12391 535 539596
7676 12345 761760
479 9254 999951
8250 2192 835967
1248 11363 218073
10387 58 136324
10176 2289 37671
11568 5837 725945
11999 2752 79279
1852 11274 374209
13499 11113 737486
11963 4701 15969
8420 8212 65311
9928 9728 356448
14157 9491 744429
3658 467 619015
5879 7708 272362
1952 6949 759943
1254 11088 406505
5959 4667 8843
2969 8016 486056
6093 8951 113098
8820 1810 544204
14034 11172 128060
12775 7895 809724
12643 14228 172997
9990 4961 595146
4987 13181 300560
67 10471 474623
7910 701 356053
7649 3542 69730
10671 1849 484118
4304 732 641614
2632 4356 198866
2073 5950 361433
7503 11815 578651
9992 11678 878004
11468 10634 889599
13726 11391 325727
10807 10567 325732
13538 10258 586840
4865 3358 993844
12026 3347 688330
12966 1279 644405
9816 2697 848994
9686 6331 430513
12249 14035 426951
10463 10854 944560
10375 4696 595607
1220 8838 347309
780 1737 340280
653 1557 568443
1965 7930 360493
7397 1759 21485
11267 1748 898853
1138 1835 795634
4520 3749 12963
8266 9174 436467
6925 5875 590947
6920 3256 211258
9480 4135 767087
1267 13797 413109
3588 6243 304761
13209 10997 365987
13857 635 144389
10755 7169 809796
6572 2215 479851
10540 11799 200129
5080 878 390251
6270 10402 533519
10164 1466 104051
9923 6377 617258
7664 14499 623930
3533 7203 578274
11622 11211 835966
5878 4104 296777
8355 1640 100834
8682 12674 784883
10 7265 270607
6636 14545 859814
9828 13932 479562
7098 10617 790052
2046 5742 592527
11374 14128 542284
12409 3487 476339
9225 7346 262327
1788 1216 877663
12505 4615 709200
7312 1679 48210
1715 809 30821
4911 11572 60021
9563 3131 582339
1845 12114 770352
2062 6380 769408
10673 336 620766
12871 12397 54864
4904 4013 648104
3176 391 971875
3234 5635 481041
11613 12432 76300
4014 8787 968714
9274 349 599075
12564 1943 342569
6735 2412 246431
3298 7901 427142
2581 2090 286339
157 11132 244959
4242 11899 419021
716 2170 495708
4385 10209 227382
10049 8140 176927
10458 12783 174798
6509 2521 143144
10441 4034 366636
11352 4739 589282
8768 3970 998606
10213 7001 327987
13318 10836 327054
10499 1291 59734
4481 2816 602426
8948 9965 236355
10956 1898 944727
1182 14628 650972
10141 1669 445098
4133 14435 233582
2869 4205 548865
9919 11547 187475
4226 4791 556545
5321 7243 529424
6383 491 414101
4457 10732 411953
12455 7896 279598
7103 9398 373835
14590 14248 582488
11754 12471 599267
9869 11956 625099
5207 6347 804456
12956 6432 275578
6822 6537 12691
4770 2743 564049
14299 1994 114959
11482 6757 481372
10976 595 198701
14580 4378 27859
4007 5803 552424
11751 7387 625751
10484 8319 454520
296 7102 766136
5746 169 315683
759 755 406955
8086 10636 265714
13203 9121 264845
13829 14019 638601
8042 4638 264385
1929 748 811711
10538 9322 674726
4680 9174 588353
12735 10679 770347
817 11899 756145
9464 1544 62772
2919 6441 541372
7513 1014 740632
4077 11290 680692
12432 6524 294076
6037 4154 285480
7978 12698 208387
703 4303 764117
12200 14486 217429
11730 13450 724281
6788 12441 526626
8572 4470 873701
8725 3789 26681
5010 3918 38749
346 7200 382701
12700 903 204113
3232 5407 602488
12235 12783 495953
1165 8922 898231
14359 5718 810781
10827 6321 141676
11501 10076 203203
9889 10183 656858
4614 12897 502106
5403 4374 882300
10254 4756 770442
6451 13489 776822
11078 2291 84483
9001 11267 969285
5166 11242 667801
11544 7407 27351
8999 6307 52825
8677 2223 307529
4582 10136 302000
2313 1484 847079
11101 9640 24181
7856 1548 882968
917 9737 355339
2647 1103 70591
5641 10843 31368
12837 2206 292207
10974 5473 7956
5461 14145 184707
4097 5193 186438
4748 11608 745243
6635 7990 533522
8342 12432 560726
13602 7073 419512
10066 5003 618485
13818 10604 766968
1438 1506 44048
12949 5804 199173
9342 7611 377626
4839 4627 41869
10072 9984 512988
3107 6994 616178
8079 12037 351677
13769 12377 399820
5851 1161 644508
993 3412 756806
7137 4686 827112
13292 10037 146595
7378 11121 817998
14093 5182 35388
4673 5076 201948
3383 635 791339
9340 3443 129238
12523 2267 462645
8752 7254 517735
10935 4645 594496
3471 13761 783332
11705 7043 227634
12101 6855 938775
1494 1513 539491
13887 5265 371412
10337 4509 471127
11859 13534 531428
7702 1581 896696
491 7740 227139
2486 2671 580686
14220 5099 936549
9108 2356 748454
13398 10845 844374
6800 2575 124274
2400 7615 126147
11413 10113 402532
3058 3932 230834
7217 11620 558377
1498 6540 733043
3800 2835 87743
5106 12964 412800
13820 6239 665130
12910 7950 89746
13810 6534 193848
1461 4267 276205
13065 9936 869675
14466 2200 706071
1126 29 814473
13494 10204 849809
893 6904 539607
12388 2061 498286
3313 2487 617261
8292 4525 956680
13085 6687 335014
10155 13636 539261
10665 13334 676590
8910 9717 481742
13924 14068 454815
4394 8799 723008
574 10522 324517
2107 13275 763232
8241 7844 279768
7013 6002 163437
13904 13892 407385
7765 11460 512833
690 14265 878586
2829 13105 324499
1983 14429 984099
522 5338 888794
5093 4934 981717
10243 13451 250744
781 6691 397567
11505 10237 544357
2658 8959 90399
4491 13618 657150
5480 14414 817478
8903 211 54896
5472 2211 210261
768 3456 21878
1502 5833 21922
3806 2424 519884
2931 9465 566684
12443 12320 37497
14495 12322 830141
9783 11480 931051
2695 7546 340108
10325 12350 443186
11389 1462 386929
6693 7094 937773
4485 12195 424090
9175 11081 983739
12153 9392 100656
9019 13307 240902
4140 1260 913951
9221 437 108415
6307 183 202392
2303 3985 110994
5080 6241 3635
1210 4964 748106
9183 7654 22723
10956 873 308679
9523 3594 861566
9119 4812 205273
5608 1064 694646
9085 9148 398501
9686 13931 975047
4205 1253 418818
12090 12985 478388
14330 12899 32414
6058 10983 482721
12251 13941 632431
13252 13147 978857
13252 10715 843412
1985 7987 842335
10407 177 792297
9748 9755 927855
4440 5973 939376
12532 12640 364154
9103 11042 215595
10755 12497 154356
6842 8170 158194
4687 13183 849146
13036 14023 730512
9388 12666 88558
6584 13150 432016
7113 12735 242573
6616 9236 748411
13279 5317 853294
4736 3468 979456
7954 238 153059
13801 9685 916513
12207 9967 250702
5149 4953 344750
13891 6794 484615
1245 674 130467
2432 5281 27681
4155 5569 500650
7967 11430 606273
7167 2658 270922
1484 11354 536983
5894 7272 990285
3064 9685 458196
11650 13780 454564
8691 11040 755914
1151 1206 796837
2734 2548 351078
11552 14295 937934
1787 5078 97281
5773 8857 893183
5819 2058 200515
10372 10409 443090
8515 2361 727259
13148 2984 559208
270 2190 167380
1816 4307 268555
13698 13528 241441
12048 11206 59923
641 9317 666957
12544 295 883623
6557 4176 958961
6596 12741 240016
1146 7382 969975
132 2208 693440
2580 12442 370250
3433 11534 832484
6654 5005 267854
948 5213 713023
10079 13718 263441
11060 4321 221334
1551 13646 788707
8506 8141 603696
10993 2514 5974
5810 3318 994889
13870 4551 955270
4846 7255 976863
11055 10886 95310
5406 11441 187510
10181 2182 532904
12891 403 146167
4808 3323 431585
9992 1609 910757
4481 6231 59775
10026 3558 705866
4312 338 392364
2940 12473 647882
5479 6795 78887
960 9618 490708
13647 12992 875457
7560 1251 815065
3052 13626 292901
13309 10909 436422
1760 5475 563921
14451 3878 748976
4959 9843 438649
11601 12183 180415
13379 126 561408
10470 3129 816813
3900 9407 676656
5036 3759 863856
10307 6596 287199
11770 12376 921199
8405 4411 498625
12081 5459 183146
9011 4601 195172
5692 6848 598944
1942 9181 352452
2702 3422 684098
13071 8356 612595
11257 5328 447216
14275 5046 664867
10415 12150 549236
7686 8319 921117
7192 12088 245480
3487 11863 263450
10596 8770 430224
4079 5434 346422
13642 8330 18722
2483 14341 563641
806 1854 14167
4610 6900 49310
8039 13541 532767
10714 9050 891916
5566 5846 413749
2686 7445 902681
10650 4569 643202
14482 10492 976044
12744 166 441057
764 6136 902613
1119 5703 169955
8584 10270 751146
1010 2618 60909
9600 3043 955466
2970 6274 692025
4860 2104 51744
5249 14431 529586
5682 7629 914539
1186 8102 127854
11412 9795 392046
5995 5760 464511
7322 9121 771024
10731 1381 981227
14418 11088 555637
14374 3965 538241
4967 3804 816051
1648 8063 83684
7407 4515 955224
6412 2929 652854
1951 11473 292791
7609 911 26132
795 976 12514
13093 6599 321162
9179 6563 345704
1412 14175 573173
3265 8209 195042
2962 1888 563044
9727 5695 456153
10783 3868 101414
2380 5554 366216
791 98 361512
6710 1664 754532
11595 13111 431732
6341 49 42789
5216 13680 622698
2411 274 594610
12076 1139 586941
3691 930 908305
5896 259 236946
3542 9703 836767
11540 736 996642
13861 3726 997477
1577 6675 253326
10222 12011 668656
9273 11478 591865
8811 1254 29059
5834 12442 215341
9487 12692 397772
14507 12674 767360
180 6245 788530
6636 6545 625003
11198 1839 958334
11001 2558 561046
12996 9447 132036
7390 13880 408863
2938 11159 195915
5172 10548 836846
9171 4699 147657
9765 13458 158616
7894 4367 287195
14179 9416 28921
12021 11956 157422
8394 2860 348279
2961 7209 865675
6509 6563 616767
10271 7820 751493
10219 11860 831857
9565 2802 175467
3844 13352 365663
2216 12767 34567
13233 6515 3070
8783 6664 613915
10587 1600 742797
10855 10395 430250
1123 8277 900554
2775 9548 474390
6469 8720 366775
8300 6955 569589
8189 1660 498583
8772 11999 565945
9204 3174 158280
2859 6776 888246
5556 7366 570750
4580 12610 121486
357 13372 832801
14322 10204 646154
10311 12580 452731
11586 5663 554901
7270 49 411823
6902 6826 475473
14095 246 17982
665 14202 267231
10984 11895 647460
6242 4324 720681
6319 1975 554532
2598 4849 963784
3077 4573 656762
6641 10557 716724
6996 5238 406449
12448 5634 249981
4459 3717 695901
13658 8255 308968
5762 530 442642
718 11626 320296
9569 11620 548163
13047 12136 38531
4190 9135 616512
3746 12241 280882
11019 12076 908513
10197 2486 564486
5017 14615 26991
6564 575 114877
4459 9575 475838
9000 10339 11257
4815 13029 731084
1595 5836 967517
4774 7562 219943
4023 5024 316917
6159 5685 591536
6063 10350 279383
6649 3013 127396
10873 9604 24128
2217 7846 862051
9434 4068 224854
4732 6247 915903
10769 4101 30512
1041 8963 562542
5038 4254 288297
6423 5981 340718
14365 13656 870764
11814 9566 901806
12680 2770 116001
10804 6051 703117
13001 13692 768955
2057 3915 84941
9557 5377 138503
322 14461 407644
7243 9812 86502
10232 1101 384830
8096 7049 661508
523 4149 771644
2226 11507 406815
3687 14203 652734
13796 12207 538814
616 3406 353562
1189 10259 869923
153 14629 191275
2361 10626 148081
14085 12648 524016
2324 1353 853677
6194 8871 61841
3682 2899 20857
10215 13347 364483
3672 314 419684
6580 8118 409299
6261 1451 37205
3051 12346 214179
4709 7953 487798
1425 8198 816774
3034 8682 358948
10578 12771 491239
4125 1423 139306
10846 8144 50791
2604 550 687100
11652 14596 901370
6666 13887 783985
6200 533 293060
3045 9598 872112
2967 14483 30235
1744 2182 9774
10960 12283 972247
5745 6821 366913
9156 6620 475194
3007 3295 372376
4795 14113 522309
1173 7676 491331
249 9112 4945
5315 7884 447761
9018 2037 653571
10128 8759 362957
11391 4107 625698
1489 8971 873958
6172 934 618694
6508 2730 391213
4257 1234 421947
6181 535 928192
11829 2490 127757
93 5574 38387
2468 519 401275
2972 5040 396166
3336 10898 735154
8727 5269 828109
2068 6225 62083
9185 7162 3144
3637 7087 5503
8276 7334 162633
584 10910 534935
10358 12579 248981
12381 9230 534049
6755 8268 990998
9510 10033 74601
4059 8484 863320
114 10751 714083
8758 8222 90475
12517 2435 200121
7087 1821 862477
11881 4891 169259
11155 10559 237250
11353 1336 616157
6319 11752 923683
12509 2655 970112
4822 9653 726599
2116 13608 321282
2161 9919 544672
10365 9673 959998
7484 13020 144359
13426 11644 842757
6720 13532 866512
12265 8328 80908
3082 13836 440860
8554 1775 616688
7886 5735 452273
11950 219 361205
11765 8199 92958
11684 6944 120483
5977 9290 105260
14535 2923 178154
5821 9700 403289
8363 8418 27033
9124 5802 252381
7611 10960 259349
6838 3767 58418
13214 11294 489231
6031 14138 937969
10410 14053 434712
6035 619 446739
1664 14565 191318
11586 576 391274
13313 4454 559104
3686 590 216272
2053 12211 646012
1024 2155 723961
10456 14126 815263
11898 12035 29747
2946 8076 130417
2590 3987 544851
10144 9072 522767
9786 14623 132832
2854 6508 843505
13107 11031 491586
237 2458 101495
262 3822 282770
14142 9758 886984
10683 7994 155057
14292 2434 12292
5292 8050 513359
6458 3607 351678
14092 6592 576622
13661 5162 879306
2108 9666 441338
9725 4404 882564
4698 7286 237596
13049 7869 934218
9746 10862 412674
11036 3415 232176
12741 3434 54966
8171 12566 78366
1384 12212 578399
2013 4005 288385
7515 4281 195319
8290 1040 76525
513 6811 374818
6055 2936 832135
5335 10054 605140
12366 1127 785110
5758 14619 51653
2280 6982 577944
14115 12883 138780
934 2451 970430
4633 8115 587274
10658 1261 692608
7811 4517 838635
6284 517 26805
7968 10749 170439
379 10540 806046
12231 4077 960978
12702 11663 79832
6997 13799 136697
4263 5028 555387
9077 821 328919
13996 3153 604525
173 7788 818000
7382 2599 647951
121 9489 285745
2043 4609 323949
13586 3592 391630
9353 14224 20726
1591 8345 386238
13910 4780 789102
7701 12810 749041
7226 5384 404055
1173 6274 44783
2362 4259 986037
5753 12341 932221
2319 3677 790761
8579 3118 146993
13789 12962 656377
966 4312 295503
1683 5363 654582
9657 7836 297629
4424 10445 657230
9137 8398 572780
6023 7466 220379
9717 7957 315373
262 5703 33610
11367 8138 473067
11829 12370 778813
12332 6351 658474
819 6637 824233
5644 12961 575630
4268 821 766099
11016 8697 844380
7076 8961 266514
8341 2495 264796
14177 12872 79433
2616 5180 337162
8303 2873 81386
10329 3520 119509
11280 1381 702692
2642 12313 138962
3043 4483 711360
13215 8790 595062
11240 2138 767227
9987 7250 291486
13266 5498 817495
14091 6125 158885
3289 9828 609600
8563 7571 329067
9237 7197 559254
903 10521 983793
12418 5526 644876
4458 3377 302162
7160 9646 971542
10886 2569 14988
8622 9783 459387
4389 11050 893488
14302 544 757930
10465 4885 196270
12967 4651 682756
3630 12419 279769
2066 9694 456877
12682 449 404785
13742 3820 676117
12231 5555 734498
2858 5634 736635
3398 6570 157553
6581 10264 20328
13615 3465 436799
1735 11345 797836
11181 623 486229
3503 2061 498584
8093 4842 418277
6569 3087 224112
12759 11368 230850
8791 7309 642425
761 6454 392199
3548 5700 205116
11232 9807 269299
7827 1126 812597
8054 8552 737728
5505 479 45428
4938 12461 776453
9515 6329 792038
9677 13476 54971
3177 5209 854272
5914 2926 642328
8991 1644 794833
8864 13956 738004
1078 7400 293461
5254 3667 548260
7196 7252 200143
3737 1807 380751
8293 12893 313757
11425 6129 669071
1954 12822 751093
12981 1924 531792
10954 13603 466342
6080 10535 577932
3555 13180 424884
9609 6922 110039
2156 13526 458166
2342 910 603219
934 9355 316504
10019 94 931950
10952 445 868547
12335 7323 104567
14297 10766 554606
3869 9429 228052
7625 11317 789169
4436 13405 111879
12307 3689 276622
5810 6770 239431
2942 10265 204456
73 6185 509976
12054 13212 696282
7452 12664 354621
3752 3804 72185
14215 4895 265182
4254 11650 683385
10231 5320 619291
2263 4988 147503
13637 237 154711
1645 446 946375
5811 6982 294640
13743 1780 247568
11675 2255 402890
6899 7253 962437
8172 7901 25088
12962 7123 69290
9710 8808 510098
9533 7593 15350
10516 3433 319907
12432 3785 619658
7299 138 361435
8898 12651 458657
13455 766 58597
11524 8630 435802
9568 789 437177
13787 12780 880296
1940 14621 241474
6035 796 971183
12358 13521 21685
4222 4886 356573
8933 14248 458218
11159 10076 483465
10182 9451 285231
5353 2747 446388
2330 10307 7244
3975 3483 670363
8704 12707 13781
10833 6508 450945
13711 760 534053
12729 4311 202844
10799 13375 679840
13829 217 774999
11688 9521 648251
8114 10237 57131
10033 8987 169285
4642 5020 492659
10026 5669 566325
9671 6516 623543
4364 3569 815308
7490 1508 788777
12609 5996 550079
12858 11811 313085
14495 14206 798103
4442 5148 201400
11434 11331 252929
7774 8816 910903
13644 6763 596585
3073 6272 968045
4474 12974 731079
4021 2970 335842
318 6495 378186
7274 8153 754999
12466 11570 797096
2259 5525 428680
7750 8921 664790
6132 4628 740804
12231 7353 897148
7524 10358 148202
5869 2489 649819
6648 4740 566373
10113 1017 203172
7272 647 794667
9396 5929 227879
10151 4836 491504
5432 4178 740111
10107 2601 525947
14277 13161 394802
7896 10486 647032
6252 6402 276887
14417 1918 880710
14168 2736 669128
2468 1598 980500
12663 9253 600676
9883 1201 929736
8327 11276 894419
8632 2104 184373
4705 4604 590393
7964 11450 459980
6467 6447 805884
6037 2388 563473
6646 1948 764257
13545 6623 786220
3646 2744 607515
783 3804 310090
5714 3249 919269
12270 8650 586862
5310 2398 298856
12224 133 461198
14470 5014 773818
8365 3361 317587
9341 7568 372320
9169 9902 539948
6487 5191 491413
6643 12494 857893
7552 784 638253
10850 624 769584
13493 5577 264001
12620 6584 962873
7333 5924 455752
5843 4380 180990
12415 10144 967404
942 14444 301445
4962 11397 552562
7764 3443 141376
3628 9676 671269
2960 9195 647617
2104 13517 468788
5617 10593 430669
7921 5135 834663
7571 2075 260271
2885 12647 928314
3602 290 389923
12687 12821 17610
2886 6006 246363
11976 784 243493
3599 144 903123
9784 1049 546436
851 8373 551883
14248 9535 462448
6076 621 385414
6784 2362 458254
2283 2098 433313
14109 9897 559082
13521 11517 223254
6315 7508 125353
3105 5697 774670
6932 12513 641023
10079 11506 967661
12433 8075 786044
4169 8645 564397
10320 2343 916072
8715 12656 268394
11906 2652 132679
11801 5791 210429
11739 8007 962476
9638 13733 25067
6852 11908 485435
14045 4805 351804
5604 10531 135227
5641 14197 956434
9363 11692 14021
8027 9084 54211
3891 11026 581787
4755 11574 194872
11203 13271 601928
12785 1206 587753
11964 7916 439520
14324 12175 735122
11022 9265 215687
4368 10946 296484
4462 73 62448
6714 10746 8176
7507 1504 72581
6020 1112 863908
3596 5182 592555
11567 11326 337091
9369 7902 880897
12083 10225 398244
4199 2710 995879
6960 9220 232404
7867 7393 958581
3621 4125 520861
581 11441 213048
6204 2283 317910
8826 7511 837758
6676 12554 317236
2889 7116 931581
5756 10407 591409
8781 6778 1253
8951 646 319893
11417 1722 374564
651 6514 786243
12119 9724 651110
718 6882 73274
14625 5916 739107
7999 10440 12338
2976 10778 786541
1054 9125 300128
12000 6203 808847
4754 8710 817526
6452 5744 319464
8527 11875 370389
14585 13192 515410
7148 4671 207816
3775 14043 551951
847 6461 701220
2547 3105 302874
1272 7272 356951
9123 6044 809869
1539 152 744119
14167 1933 41976
10577 1268 594023
3315 7836 714532
2870 3952 115518
13312 9681 489879
3173 11745 717359
12985 12564 711230
6478 6105 77483
11805 555 753450
13117 7373 951437
13129 1878 688341
631 7916 840153
12640 7136 38893
227 6138 165550
4815 5083 262091
999 7147 441529
305 5125 947017
516 8441 977056
1041 4470 457968
6798 14185 117529
9182 3898 755134
8737 2825 567625
2423 13017 180623
1260 7589 836742
10291 11017 478521
11407 7070 474229
2077 8496 1464
10849 11723 612670
11164 11333 858310
14440 3789 500463
9759 9611 457344
9473 9394 531860
133 13927 494144
979 9224 477331
14574 5819 245985
12630 5333 625286
13202 2817 852321
